time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653401318380,107.84,14.15,2.58,x
1653401318384,107.83,14.17,2.61,x
1653401318396,107.82,14.21,2.63,x
1653401318396,107.81,14.19,2.66,x
1653401318406,107.81,14.24,2.68,x
1653401318408,107.81,14.27,2.69,x
1653401318411,107.82,14.29,2.7,x
1653401318417,107.83,14.32,2.7,x
1653401318419,107.84,14.35,2.69,x
1653401318425,107.86,14.37,2.69,x
1653401318432,107.87,14.4,2.68,x
1653401318435,107.88,14.42,2.67,x
1653401318441,107.9,14.44,2.66,x
1653401318443,107.91,14.45,2.65,x
1653401318448,107.91,14.46,2.64,x
1653401318453,107.92,14.46,2.64,x
1653401318457,107.93,14.46,2.64,x
1653401318461,107.93,14.45,2.64,x
1653401318466,107.93,14.44,2.64,x
1653401318471,107.93,14.43,2.64,x
1653401318476,107.94,14.42,2.65,x
1653401318481,107.94,14.41,2.65,x
1653401318485,107.94,14.39,2.65,x
1653401318490,107.95,14.38,2.65,x
1653401318495,107.95,14.37,2.64,x
1653401318501,107.96,14.35,2.64,x
1653401318510,107.97,14.34,2.64,x
1653401318511,107.97,14.33,2.63,x
1653401318517,107.98,14.32,2.63,x
1653401318523,107.98,14.31,2.63,x
1653401318528,107.98,14.31,2.63,x
1653401318532,107.98,14.31,2.63,x
1653401318540,107.98,14.31,2.63,x
1653401318541,107.97,14.31,2.63,x
1653401318544,107.97,14.32,2.64,x
1653401318547,107.97,14.32,2.64,x
1653401318552,107.97,14.33,2.64,x
1653401318558,107.97,14.34,2.65,x
1653401318563,107.97,14.35,2.65,x
1653401318570,107.96,14.35,2.65,x
1653401318572,107.96,14.36,2.66,x
1653401318577,107.95,14.37,2.66,x
1653401318581,107.95,14.38,2.66,x
1653401318586,107.94,14.38,2.67,x
1653401318592,107.93,14.37,2.67,x
1653401318596,107.93,14.37,2.68,x
1653401318601,107.92,14.36,2.68,x
1653401318605,107.92,14.34,2.69,x
1653401318610,107.91,14.33,2.7,x
1653401318615,107.91,14.32,2.71,x
1653401318620,107.9,14.31,2.71,x
1653401318627,107.9,14.3,2.73,x
1653401318630,107.89,14.29,2.74,x
1653401318634,107.89,14.29,2.75,x
1653401318641,107.89,14.28,2.76,x
1653401318645,107.88,14.28,2.77,x
1653401318651,107.88,14.29,2.78,x
1653401318655,107.88,14.29,2.79,x
1653401318658,107.88,14.3,2.8,x
1653401318680,107.88,14.3,2.8,x
1653401318681,107.88,14.31,2.81,x
1653401318683,107.88,14.32,2.81,x
1653401318684,107.89,14.32,2.81,x
1653401318685,107.89,14.33,2.81,x
1653401318691,107.89,14.33,2.81,x
1653401318694,107.89,14.34,2.81,x
1653401318698,107.9,14.35,2.81,x
1653401318703,107.9,14.36,2.81,x
1653401318706,107.9,14.36,2.81,x
1653401318716,107.9,14.37,2.81,x
1653401318717,107.9,14.38,2.82,x
1653401318720,107.9,14.39,2.82,x
1653401318725,107.9,14.4,2.81,x
1653401318730,107.9,14.4,2.81,x
1653401318735,107.9,14.41,2.81,x
1653401318739,107.9,14.41,2.81,x
1653401318760,107.91,14.4,2.81,x
1653401318761,107.91,14.39,2.8,x
1653401318762,107.91,14.38,2.8,x
1653401318762,107.9,14.37,2.8,x
1653401318764,107.9,14.35,2.8,x
1653401318775,107.9,14.33,2.81,x
1653401318776,107.9,14.31,2.81,x
1653401318779,107.9,14.29,2.82,x
1653401318783,107.89,14.27,2.82,x
1653401318788,107.89,14.25,2.82,x
1653401318796,107.89,14.24,2.83,x
1653401318799,107.88,14.23,2.83,x
1653401318802,107.88,14.22,2.83,x
1653401318809,107.87,14.22,2.83,x
1653401318812,107.86,14.21,2.83,x
1653401318820,107.86,14.21,2.83,x
1653401318822,107.85,14.21,2.83,x
1653401318826,107.84,14.21,2.84,x
1653401318831,107.84,14.22,2.84,x
1653401318836,107.84,14.22,2.84,x
1653401318841,107.83,14.22,2.85,x
1653401318846,107.83,14.22,2.85,x
1653401318852,107.83,14.22,2.86,x
1653401318856,107.83,14.23,2.86,x
1653401318860,107.83,14.23,2.87,x
1653401318865,107.82,14.23,2.87,x
1653401318870,107.82,14.23,2.87,x
1653401318875,107.82,14.23,2.87,x
1653401318880,107.83,14.23,2.87,x
1653401318884,107.83,14.23,2.87,x
1653401318889,107.83,14.23,2.87,x
1653401318895,107.84,14.23,2.87,x
1653401318899,107.84,14.23,2.86,x
1653401318905,107.84,14.23,2.86,x
1653401318909,107.85,14.22,2.86,x
1653401318913,107.85,14.22,2.86,x
1653401318917,107.85,14.22,2.86,x
1653401318922,107.86,14.21,2.86,x
1653401318927,107.86,14.21,2.86,x
1653401318943,107.87,14.2,2.85,x
1653401318945,107.87,14.2,2.85,x
1653401318948,107.87,14.19,2.85,x
1653401318953,107.87,14.19,2.84,x
1653401318955,107.87,14.19,2.84,x
1653401318957,107.88,14.19,2.83,x
1653401318964,107.88,14.19,2.82,x
1653401318968,107.88,14.19,2.81,x
1653401318975,107.88,14.19,2.8,x
1653401318976,107.89,14.2,2.79,x
1653401318983,107.89,14.2,2.78,x
1653401318985,107.89,14.2,2.77,x
1653401318988,107.9,14.21,2.77,x
1653401318995,107.9,14.21,2.76,x
1653401318999,107.9,14.22,2.77,x
1653401319004,107.89,14.22,2.77,x
1653401319009,107.89,14.22,2.78,x
1653401319013,107.89,14.22,2.78,x
1653401319019,107.89,14.22,2.79,x
1653401319023,107.89,14.22,2.79,x
1653401319031,107.88,14.21,2.8,x
1653401319033,107.88,14.21,2.8,x
1653401319038,107.87,14.2,2.8,x
1653401319043,107.87,14.19,2.8,x
1653401319052,107.86,14.19,2.8,x
1653401319055,107.86,14.18,2.81,x
1653401319058,107.86,14.18,2.81,x
1653401319063,107.86,14.18,2.81,x
1653401319067,107.86,14.18,2.81,x
1653401319073,107.86,14.17,2.81,x
1653401319076,107.86,14.17,2.82,x
1653401319092,107.86,14.17,2.82,x
1653401319093,107.88,14.16,2.82,x
1653401319093,107.87,14.17,2.82,x
1653401319096,107.89,14.16,2.82,x
1653401319102,107.9,14.16,2.82,x
1653401319105,107.9,14.16,2.82,x
1653401319111,107.91,14.16,2.81,x
1653401319115,107.92,14.16,2.81,x
1653401319120,107.93,14.17,2.8,x
1653401319125,107.93,14.17,2.79,x
1653401319129,107.94,14.18,2.78,x
1653401319134,107.94,14.18,2.78,x
1653401319138,107.94,14.19,2.77,x
1653401319144,107.94,14.19,2.77,x
1653401319148,107.94,14.2,2.76,x
1653401319154,107.94,14.2,2.76,x
1653401319158,107.95,14.21,2.75,x
1653401319163,107.95,14.21,2.75,x
1653401319169,107.95,14.21,2.74,x
1653401319172,107.95,14.2,2.73,x
1653401319178,107.95,14.2,2.72,x
1653401319182,107.95,14.2,2.72,x
1653401319190,107.95,14.19,2.72,x
1653401319193,107.95,14.19,2.71,x
1653401319197,107.95,14.19,2.71,x
1653401319209,107.95,14.19,2.72,x
1653401319211,107.95,14.19,2.72,x
1653401319212,107.95,14.2,2.72,x
1653401319226,107.94,14.2,2.73,x
1653401319228,107.94,14.21,2.73,x
1653401319233,107.94,14.21,2.73,x
1653401319234,107.94,14.21,2.73,x
1653401319235,107.93,14.22,2.73,x
1653401319244,107.93,14.22,2.74,x
1653401319245,107.92,14.23,2.74,x
1653401319250,107.92,14.23,2.75,x
1653401319254,107.91,14.24,2.76,x
1653401319258,107.91,14.25,2.77,x
1653401319266,107.9,14.26,2.78,x
1653401319270,107.89,14.27,2.79,x
1653401319273,107.88,14.29,2.81,x
1653401319278,107.88,14.3,2.82,x
1653401319283,107.87,14.32,2.84,x
1653401319288,107.86,14.33,2.86,x
1653401319294,107.85,14.35,2.87,x
1653401319298,107.85,14.36,2.88,x
1653401319302,107.85,14.37,2.89,x
1653401319312,107.85,14.38,2.89,x
1653401319315,107.85,14.38,2.9,x
1653401319318,107.85,14.39,2.9,x
1653401319324,107.85,14.39,2.89,x
1653401319329,107.85,14.39,2.89,x
1653401319331,107.86,14.39,2.88,x
1653401319338,107.86,14.39,2.88,x
1653401319341,107.86,14.38,2.87,x
1653401319345,107.86,14.38,2.87,x
1653401319352,107.86,14.38,2.87,x
1653401319355,107.86,14.38,2.87,x
1653401319361,107.86,14.38,2.87,x
1653401319364,107.85,14.39,2.87,x
1653401319369,107.85,14.39,2.88,x
1653401319374,107.85,14.4,2.88,x
1653401319379,107.85,14.4,2.88,x
1653401319384,107.85,14.4,2.88,x
1653401319390,107.84,14.4,2.88,x
1653401319394,107.84,14.4,2.88,x
1653401319401,107.84,14.4,2.88,x
1653401319404,107.85,14.4,2.88,x
1653401319409,107.85,14.39,2.88,x
1653401319413,107.85,14.39,2.89,x
1653401319418,107.86,14.38,2.89,x
1653401319421,107.86,14.37,2.89,x
1653401319430,107.86,14.36,2.89,x
1653401319434,107.86,14.34,2.89,x
1653401319438,107.86,14.33,2.89,x
1653401319441,107.86,14.32,2.89,x
1653401319446,107.86,14.3,2.89,x
1653401319451,107.86,14.29,2.89,x
1653401319457,107.85,14.28,2.9,x
1653401319461,107.85,14.27,2.9,x
1653401319475,107.84,14.27,2.91,x
1653401319476,107.84,14.26,2.92,x
1653401319479,107.84,14.26,2.93,x
1653401319482,107.84,14.25,2.94,x
1653401319488,107.84,14.25,2.95,x
1653401319492,107.84,14.25,2.96,x
1653401319496,107.85,14.25,2.96,x
1653401319501,107.85,14.25,2.96,x
1653401319508,107.85,14.25,2.96,x
1653401319510,107.85,14.26,2.96,x
1653401319513,107.85,14.26,2.96,x
1653401319519,107.85,14.27,2.97,x
1653401319525,107.85,14.28,2.97,x
1653401319528,107.84,14.28,2.98,x
1653401319535,107.84,14.29,2.99,x
1653401319538,107.84,14.3,2.99,x
1653401319543,107.84,14.31,3,x
1653401319549,107.85,14.32,3.01,x
1653401319553,107.85,14.33,3.02,x
1653401319557,107.85,14.33,3.03,x
1653401319562,107.86,14.34,3.04,x
1653401319570,107.87,14.34,3.04,x
1653401319586,107.88,14.34,3.05,x
1653401319586,107.88,14.34,3.05,x
1653401319587,107.89,14.33,3.05,x
1653401319588,107.9,14.33,3.05,x
1653401319591,107.91,14.32,3.05,x
1653401319595,107.92,14.31,3.04,x
1653401319601,107.92,14.29,3.04,x
1653401319604,107.92,14.28,3.04,x
1653401319609,107.92,14.27,3.04,x
1653401319614,107.92,14.26,3.03,x
1653401319620,107.93,14.25,3.03,x
1653401319624,107.93,14.24,3.03,x
1653401319629,107.93,14.23,3.03,x
1653401319634,107.94,14.23,3.03,x
1653401319639,107.95,14.22,3.03,x
1653401319643,107.95,14.21,3.02,x
1653401319649,107.96,14.21,3.02,x
1653401319653,107.97,14.21,3.02,x
1653401319658,107.98,14.21,3.02,x
1653401319663,107.99,14.2,3.02,x
1653401319670,108,14.2,3.02,x
1653401319672,108,14.2,3.02,x
1653401319679,108.01,14.19,3.02,x
1653401319682,108.02,14.18,3.02,x
1653401319687,108.02,14.18,3.02,x
1653401319692,108.03,14.17,3.02,x
1653401319696,108.03,14.17,3.03,x
1653401319702,108.04,14.16,3.03,x
1653401319705,108.04,14.16,3.03,x
1653401319710,108.04,14.15,3.04,x
1653401319717,108.05,14.15,3.04,x
1653401319721,108.05,14.14,3.05,x
1653401319726,108.06,14.14,3.05,x
1653401319732,108.07,14.13,3.05,x
1653401319734,108.08,14.13,3.05,x
1653401319746,108.09,14.13,3.05,x
1653401319747,108.1,14.12,3.05,x
1653401319756,108.1,14.13,3.05,x
1653401319758,108.11,14.13,3.05,x
1653401319762,108.11,14.13,3.05,x
1653401319765,108.12,14.14,3.05,x
1653401319771,108.12,14.15,3.06,x
1653401319777,108.12,14.15,3.06,x
1653401319782,108.11,14.16,3.07,x
1653401319783,108.11,14.17,3.08,x
1653401319787,108.11,14.17,3.09,x
1653401319793,108.11,14.18,3.1,x
1653401319799,108.12,14.18,3.11,x
1653401319802,108.12,14.18,3.11,x
1653401319807,108.13,14.18,3.12,x
1653401319811,108.13,14.18,3.12,x
1653401319816,108.14,14.18,3.12,x
1653401319822,108.14,14.18,3.12,x
1653401319826,108.15,14.17,3.12,x
1653401319832,108.15,14.17,3.13,x
1653401319835,108.16,14.17,3.13,x
1653401319840,108.16,14.17,3.14,x
1653401319845,108.16,14.16,3.15,x
1653401319850,108.16,14.16,3.16,x
1653401319855,108.16,14.16,3.18,x
1653401319860,108.16,14.15,3.19,x
1653401319865,108.16,14.15,3.2,x
1653401319872,108.16,14.14,3.21,x
1653401319875,108.16,14.13,3.22,x
1653401319879,108.16,14.12,3.22,x
1653401319884,108.16,14.11,3.22,x
1653401319890,108.17,14.11,3.23,x
1653401319896,108.17,14.1,3.23,x
1653401319899,108.17,14.09,3.23,x
1653401319905,108.18,14.09,3.24,x
1653401319910,108.19,14.08,3.24,x
1653401319913,108.19,14.08,3.25,x
1653401319918,108.2,14.07,3.26,x
1653401319922,108.21,14.06,3.27,x
1653401319928,108.22,14.05,3.28,x
1653401319931,108.22,14.05,3.29,x
1653401319942,108.23,14.04,3.3,x
1653401319944,108.24,14.04,3.3,x
1653401319947,108.26,14.04,3.3,x
1653401319951,108.27,14.04,3.3,x
1653401319958,108.28,14.04,3.3,x
1653401319961,108.29,14.05,3.29,x
1653401319965,108.29,14.05,3.28,x
1653401319970,108.3,14.06,3.28,x
1653401319975,108.31,14.07,3.27,x
1653401319980,108.31,14.09,3.26,x
1653401319984,108.31,14.1,3.26,x
1653401319988,108.31,14.11,3.26,x
1653401319994,108.32,14.11,3.26,x
1653401319998,108.32,14.12,3.25,x
1653401320004,108.32,14.12,3.25,x
1653401320012,108.32,14.12,3.25,x
1653401320015,108.32,14.12,3.25,x
1653401320022,108.32,14.11,3.25,x
1653401320030,108.32,14.1,3.25,x
1653401320031,108.32,14.1,3.25,x
1653401320033,108.32,14.09,3.24,x
1653401320038,108.32,14.09,3.24,x
1653401320047,108.33,14.08,3.24,x
1653401320049,108.33,14.08,3.23,x
1653401320053,108.33,14.08,3.23,x
1653401320057,108.32,14.09,3.22,x
1653401320061,108.32,14.1,3.22,x
1653401320066,108.31,14.11,3.22,x
1653401320072,108.31,14.12,3.22,x
1653401320077,108.3,14.13,3.22,x
1653401320080,108.29,14.14,3.21,x
1653401320085,108.28,14.15,3.21,x
1653401320089,108.27,14.16,3.21,x
1653401320095,108.26,14.17,3.21,x
1653401320101,108.25,14.18,3.21,x
1653401320104,108.24,14.19,3.21,x
1653401320114,108.23,14.2,3.22,x
1653401320119,108.22,14.2,3.23,x
1653401320122,108.21,14.2,3.23,x
1653401320128,108.2,14.2,3.24,x
1653401320134,108.19,14.2,3.26,x
1653401320142,108.19,14.2,3.27,x
1653401320144,108.18,14.2,3.28,x
1653401320145,108.17,14.19,3.29,x
1653401320148,108.17,14.19,3.3,x
1653401320157,108.16,14.19,3.31,x
1653401320159,108.16,14.19,3.32,x
1653401320161,108.15,14.19,3.33,x
1653401320170,108.15,14.19,3.34,x
1653401320172,108.14,14.19,3.35,x
1653401320176,108.13,14.2,3.35,x
1653401320181,108.13,14.2,3.36,x
1653401320186,108.12,14.21,3.37,x
1653401320191,108.11,14.21,3.37,x
1653401320198,108.11,14.21,3.38,x
1653401320201,108.1,14.22,3.39,x
1653401320205,108.09,14.22,3.4,x
1653401320210,108.08,14.23,3.41,x
1653401320215,108.07,14.23,3.42,x
1653401320220,108.06,14.24,3.43,x
1653401320228,108.05,14.24,3.45,x
1653401320233,108.04,14.25,3.47,x
1653401320236,108.03,14.26,3.48,x
1653401320242,108.02,14.27,3.49,x
1653401320244,108.01,14.28,3.51,x
1653401320248,108,14.29,3.51,x
1653401320253,107.99,14.3,3.52,x
1653401320258,107.98,14.31,3.53,x
1653401320263,107.97,14.32,3.53,x
1653401320275,107.96,14.33,3.53,x
1653401320275,107.96,14.33,3.53,x
1653401320281,107.95,14.33,3.53,x
1653401320286,107.94,14.33,3.53,x
1653401320289,107.93,14.33,3.53,x
1653401320293,107.93,14.32,3.53,x
1653401320300,107.92,14.32,3.53,x
1653401320306,107.91,14.31,3.53,x
1653401320309,107.91,14.3,3.53,x
1653401320312,107.9,14.3,3.53,x
1653401320316,107.9,14.3,3.52,x
1653401320320,107.9,14.3,3.51,x
1653401320326,107.89,14.3,3.5,x
1653401320332,107.89,14.3,3.49,x
1653401320335,107.89,14.31,3.47,x
1653401320340,107.89,14.31,3.45,x
1653401320344,107.89,14.32,3.42,x
1653401320349,107.88,14.32,3.38,x
1653401320354,107.88,14.32,3.35,x
1653401320361,107.87,14.32,3.31,x
1653401320365,107.87,14.32,3.28,x
1653401320369,107.86,14.32,3.24,x
1653401320373,107.85,14.32,3.21,x
1653401320379,107.84,14.32,3.18,x
1653401320384,107.83,14.31,3.15,x
1653401320389,107.81,14.32,3.13,x
1653401320393,107.8,14.32,3.11,x
1653401320398,107.78,14.32,3.1,x
1653401320402,107.76,14.33,3.09,x
1653401320410,107.73,14.34,3.08,x
1653401320414,107.71,14.35,3.08,x
1653401320417,107.68,14.37,3.09,x
1653401320421,107.65,14.39,3.1,x
1653401320427,107.61,14.41,3.11,x
1653401320432,107.58,14.43,3.13,x
1653401320437,107.54,14.46,3.15,x
1653401320442,107.5,14.48,3.18,x
1653401320445,107.45,14.51,3.2,x
1653401320451,107.41,14.54,3.22,x
1653401320457,107.36,14.57,3.25,x
1653401320461,107.32,14.6,3.27,x
1653401320465,107.27,14.64,3.28,x
1653401320470,107.23,14.69,3.3,x
1653401320475,107.18,14.74,3.31,x
1653401320480,107.14,14.79,3.32,x
1653401320485,107.1,14.84,3.33,x
1653401320489,107.07,14.9,3.35,x
1653401320493,107.04,14.96,3.37,x
1653401320498,107,15.03,3.4,x
1653401320504,106.97,15.1,3.44,x
1653401320509,106.94,15.16,3.49,x
1653401320513,106.92,15.23,3.56,x
1653401320518,106.89,15.31,3.65,x
1653401320522,106.87,15.38,3.75,x
1653401320529,106.86,15.45,3.86,x
1653401320533,106.85,15.52,3.98,x
1653401320547,106.84,15.59,4.1,x
1653401320549,106.84,15.65,4.22,x
1653401320549,106.84,15.7,4.34,x
1653401320552,106.84,15.75,4.46,x
1653401320559,106.85,15.79,4.57,x
1653401320565,106.85,15.83,4.68,x
1653401320568,106.86,15.86,4.78,x
1653401320572,106.87,15.88,4.87,x
1653401320577,106.87,15.89,4.96,x
1653401320580,106.88,15.89,5.04,x
1653401320584,106.88,15.89,5.12,x
1653401320589,106.89,15.87,5.2,x
1653401320594,106.88,15.84,5.28,x
1653401320600,106.88,15.8,5.37,x
1653401320606,106.88,15.75,5.45,x
1653401320609,106.87,15.7,5.54,x
1653401320613,106.88,15.64,5.63,x
1653401320618,106.89,15.58,5.72,x
1653401320626,106.91,15.53,5.82,x
1653401320629,106.94,15.48,5.92,x
1653401320640,106.99,15.43,6.01,x
1653401320643,107.04,15.38,6.1,x
1653401320645,107.1,15.35,6.17,x
1653401320665,107.16,15.32,6.21,x
1653401320667,107.25,15.31,6.25,x
1653401320667,107.21,15.34,6.32,x
1653401320669,107.28,15.39,6.41,x
1653401320670,107.3,15.46,6.51,x
1653401320673,107.32,15.55,6.61,x
1653401320676,107.35,15.65,6.7,x
1653401320681,107.38,15.75,6.79,x
1653401320688,107.41,15.84,6.87,x
1653401320691,107.44,15.93,6.95,x
1653401320695,107.48,16,7.02,x
1653401320703,107.52,16.07,7.09,x
1653401320705,107.57,16.12,7.16,x
1653401320709,107.61,16.17,7.23,x
1653401320714,107.67,16.21,7.31,x
1653401320720,107.73,16.24,7.38,x
1653401320724,107.79,16.28,7.46,x
1653401320729,107.86,16.31,7.55,x
1653401320735,107.92,16.35,7.65,x
1653401320738,107.99,16.39,7.76,x
1653401320743,108.06,16.44,7.89,x
1653401320748,108.13,16.5,8.02,x
1653401320754,108.2,16.56,8.15,x
1653401320759,108.27,16.62,8.28,x
1653401320762,108.35,16.68,8.41,x
1653401320771,108.43,16.74,8.53,x
1653401320775,108.51,16.79,8.64,x
1653401320779,108.6,16.85,8.74,x
1653401320783,108.69,16.89,8.83,x
1653401320788,108.79,16.92,8.91,x
1653401320792,108.88,16.95,8.99,x
1653401320800,108.98,16.97,9.07,x
1653401320804,109.07,16.99,9.14,x
1653401320814,109.17,17.02,9.22,x
1653401320816,109.25,17.04,9.31,x
1653401320818,109.34,17.06,9.4,x
1653401320828,109.43,17.08,9.48,x
1653401320830,109.52,17.1,9.56,x
1653401320833,109.61,17.12,9.62,x
1653401320835,109.69,17.15,9.67,x
1653401320846,109.78,17.18,9.72,x
1653401320848,109.86,17.21,9.76,x
1653401320849,109.95,17.25,9.79,x
1653401320854,110.03,17.29,9.81,x
1653401320858,110.12,17.32,9.83,x
1653401320864,110.2,17.36,9.84,x
1653401320867,110.29,17.39,9.85,x
1653401320872,110.37,17.41,9.86,x
1653401320878,110.45,17.42,9.87,x
1653401320883,110.52,17.43,9.89,x
1653401320887,110.59,17.44,9.91,x
1653401320893,110.65,17.44,9.95,x
1653401320898,110.7,17.44,10,x
1653401320901,110.75,17.43,10.05,x
1653401320911,110.79,17.42,10.11,x
1653401320920,110.83,17.41,10.17,x
1653401320921,110.87,17.4,10.23,x
1653401320925,110.91,17.38,10.29,x
1653401320929,110.94,17.36,10.35,x
1653401320934,110.98,17.34,10.41,x
1653401320936,111.01,17.32,10.45,x
1653401320945,111.03,17.29,10.49,x
1653401320950,111.05,17.27,10.53,x
1653401320951,111.06,17.25,10.58,x
1653401320956,111.06,17.24,10.63,x
1653401320960,111.06,17.23,10.68,x
1653401320966,111.05,17.23,10.74,x
1653401320971,111.03,17.23,10.81,x
1653401320975,111.02,17.23,10.88,x
1653401320979,111.01,17.24,10.96,x
1653401320985,111,17.24,11.03,x
1653401320988,111,17.25,11.11,x
1653401320992,111,17.26,11.18,x
1653401320998,111,17.28,11.25,x
1653401321003,111.01,17.29,11.31,x
1653401321008,111.02,17.31,11.37,x
1653401321014,111.04,17.33,11.43,x
1653401321017,111.05,17.35,11.48,x
1653401321022,111.07,17.38,11.52,x
1653401321031,111.09,17.42,11.56,x
1653401321035,111.11,17.45,11.59,x
1653401321038,111.12,17.49,11.62,x
1653401321041,111.14,17.53,11.64,x
1653401321046,111.16,17.57,11.66,x
1653401321051,111.18,17.61,11.67,x
1653401321058,111.2,17.64,11.69,x
1653401321061,111.22,17.67,11.7,x
1653401321065,111.25,17.7,11.71,x
1653401321080,111.27,17.73,11.72,x
1653401321083,111.3,17.75,11.72,x
1653401321086,111.32,17.77,11.74,x
1653401321088,111.34,17.79,11.75,x
1653401321092,111.36,17.8,11.77,x
1653401321096,111.37,17.82,11.79,x
1653401321100,111.39,17.83,11.82,x
1653401321107,111.4,17.84,11.85,x
1653401321114,111.41,17.86,11.9,x
1653401321115,111.41,17.87,11.95,x
1653401321118,111.42,17.89,12.01,x
1653401321122,111.43,17.9,12.07,x
1653401321128,111.44,17.92,12.13,x
1653401321132,111.46,17.93,12.18,x
1653401321138,111.47,17.94,12.23,x
1653401321142,111.49,17.96,12.27,x
1653401321148,111.5,17.97,12.31,x
1653401321155,111.52,17.99,12.33,x
1653401321161,111.53,18.01,12.36,x
1653401321163,111.54,18.03,12.37,x
1653401321168,111.56,18.06,12.37,x
1653401321172,111.57,18.08,12.37,x
1653401321176,111.58,18.11,12.36,x
1653401321181,111.59,18.14,12.35,x
1653401321186,111.6,18.16,12.33,x
1653401321190,111.61,18.19,12.32,x
1653401321194,111.62,18.21,12.3,x
1653401321201,111.63,18.22,12.28,x
1653401321205,111.64,18.23,12.26,x
1653401321210,111.65,18.24,12.24,x
1653401321216,111.65,18.24,12.22,x
1653401321219,111.66,18.24,12.22,x
1653401321224,111.66,18.23,12.22,x
1653401321229,111.66,18.23,12.24,x
1653401321234,111.66,18.21,12.25,x
1653401321239,111.66,18.2,12.28,x
1653401321243,111.66,18.19,12.31,x
1653401321248,111.66,18.17,12.35,x
1653401321252,111.66,18.16,12.39,x
1653401321258,111.66,18.14,12.43,x
1653401321262,111.66,18.13,12.47,x
1653401321268,111.65,18.12,12.5,x
1653401321273,111.65,18.1,12.53,x
1653401321279,111.64,18.09,12.55,x
1653401321282,111.63,18.09,12.57,x
1653401321288,111.61,18.08,12.59,x
1653401321292,111.6,18.08,12.6,x
1653401321298,111.58,18.07,12.61,x
1653401321301,111.56,18.07,12.62,x
1653401321305,111.53,18.06,12.62,x
1653401321310,111.51,18.05,12.63,x
1653401321315,111.48,18.04,12.65,x
1653401321322,111.45,18.02,12.67,x
1653401321325,111.42,18,12.7,x
1653401321332,111.4,17.98,12.74,x
1653401321335,111.37,17.94,12.78,x
1653401321350,111.35,17.91,12.84,x
1653401321351,111.31,17.84,12.95,x
1653401321351,111.33,17.88,12.89,x
1653401321355,111.29,17.8,13.01,x
1653401321361,111.28,17.77,13.07,x
1653401321366,111.27,17.74,13.13,x
1653401321371,111.26,17.71,13.18,x
1653401321380,111.25,17.69,13.23,x
1653401321383,111.24,17.67,13.28,x
1653401321384,111.23,17.66,13.32,x
1653401321388,111.23,17.65,13.36,x
1653401321393,111.22,17.64,13.39,x
1653401321398,111.22,17.64,13.43,x
1653401321402,111.22,17.63,13.47,x
1653401321407,111.21,17.63,13.52,x
1653401321411,111.21,17.63,13.57,x
1653401321417,111.21,17.63,13.64,x
1653401321422,111.2,17.62,13.7,x
1653401321425,111.2,17.62,13.78,x
1653401321431,111.19,17.61,13.85,x
1653401321436,111.19,17.61,13.93,x
1653401321442,111.19,17.6,14.01,x
1653401321445,111.19,17.59,14.09,x
1653401321451,111.19,17.59,14.16,x
1653401321454,111.19,17.59,14.24,x
1653401321460,111.19,17.59,14.31,x
1653401321464,111.19,17.6,14.38,x
1653401321469,111.19,17.61,14.44,x
1653401321474,111.2,17.62,14.49,x
1653401321479,111.2,17.64,14.54,x
1653401321484,111.21,17.66,14.59,x
1653401321489,111.21,17.68,14.64,x
1653401321493,111.21,17.71,14.69,x
1653401321498,111.21,17.73,14.75,x
1653401321504,111.21,17.75,14.81,x
1653401321508,111.21,17.78,14.87,x
1653401321513,111.22,17.79,14.93,x
1653401321517,111.22,17.81,14.99,x
1653401321522,111.23,17.82,15.06,x
1653401321527,111.23,17.83,15.12,x
1653401321532,111.24,17.84,15.18,x
1653401321536,111.25,17.85,15.24,x
1653401321542,111.26,17.86,15.29,x
1653401321546,111.27,17.87,15.33,x
1653401321551,111.28,17.87,15.36,x
1653401321558,111.29,17.88,15.38,x
1653401321561,111.31,17.89,15.4,x
1653401321565,111.32,17.9,15.41,x
1653401321571,111.33,17.92,15.42,x
1653401321575,111.33,17.93,15.43,x
1653401321582,111.34,17.95,15.44,x
1653401321585,111.33,17.96,15.46,x
1653401321589,111.33,17.98,15.49,x
1653401321594,111.32,17.99,15.53,x
1653401321599,111.31,17.99,15.59,x
1653401321603,111.3,18,15.67,x
1653401321616,111.29,18,15.76,x
1653401321618,111.28,18,15.86,x
1653401321623,111.27,18,15.97,x
1653401321624,111.26,17.99,16.08,x
1653401321633,111.25,17.98,16.2,x
1653401321635,111.24,17.97,16.31,x
1653401321639,111.23,17.96,16.42,x
1653401321643,111.23,17.95,16.52,x
1653401321651,111.23,17.95,16.61,x
1653401321659,111.24,17.95,16.68,x
1653401321659,111.24,17.96,16.74,x
1653401321661,111.25,17.98,16.79,x
1653401321667,111.26,18.01,16.82,x
1653401321671,111.26,18.04,16.85,x
1653401321675,111.26,18.07,16.88,x
1653401321680,111.27,18.11,16.9,x
1653401321685,111.27,18.14,16.94,x
1653401321689,111.27,18.18,16.98,x
1653401321696,111.27,18.21,17.04,x
1653401321700,111.27,18.25,17.12,x
1653401321705,111.27,18.28,17.21,x
1653401321710,111.27,18.3,17.31,x
1653401321720,111.27,18.32,17.44,x
1653401321721,111.26,18.34,17.57,x
1653401321725,111.26,18.36,17.71,x
1653401321732,111.26,18.37,17.85,x
1653401321735,111.26,18.38,17.99,x
