time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402805931,-0.82,,,,,,,,
1653402805936,-1.02,,,,,,,,
1653402805940,-1.21,,,,,,,,
1653402805946,-1.3,,,,,,,,
1653402805950,-1.25,,,,,,,,
1653402805955,-1.04,,,,,,,,
1653402805960,-0.81,,,,,,,,
1653402805965,-0.57,,,,,,,,
1653402805969,-0.3,,,,,,,,
1653402805974,-0.06,,,,,,,,
1653402805979,0.15,,,,,,,,
1653402805983,0.33,,,,,,,,
1653402805989,0.43,,,,,,,,
1653402805993,0.44,,,,,,,,
1653402805999,0.37,,,,,,,,
1653402806003,0.26,,,,,,,,
1653402806007,0.12,,,,,,,,
1653402806013,-0.04,,,,,,,,
1653402806018,-0.24,,,,,,,,
1653402806022,-0.49,,,,,,,,
1653402806027,-0.72,,,,,,,,
1653402806032,-0.87,,,,,,,,
1653402806037,-0.97,,,,,,,,
1653402806041,-1.01,,,,,,,,
1653402806046,-1.01,,,,,,,,
1653402806051,-0.98,,,,,,,,
1653402806056,-0.94,,,,,,,,
1653402806060,-0.88,,,,,,,,
1653402806066,-0.81,,,,,,,,
1653402806070,-0.74,,,,,,,,
1653402806075,-0.68,,,,,,,,
1653402806080,-0.63,,,,,,,,
1653402806085,-0.6,,,,,,,,
1653402806090,-0.59,,,,,,,,
1653402806094,-0.63,,,,,,,,
1653402806099,-0.74,,,,,,,,
1653402806104,-0.88,,,,,,,,
1653402806109,-0.98,,,,,,,,
1653402806113,-1.04,,,,,,,,
1653402806119,-1,,,,,,,,
1653402806123,-0.87,,,,,,,,
1653402806129,-0.7,,,,,,,,
1653402806133,-0.51,,,,,,8.56,,
1653402806138,,,,,,,7.68,,
1653402806142,,,,,,,6.7,,
1653402806147,,,,,,,5.83,,
1653402806152,,,,,,,5.09,,
1653402806157,,,,,,,4.81,,
1653402806162,,,,,,,4.22,,
1653402806167,,,,,,,3.97,,
1653402806171,,,,,,,3.69,,
1653402806176,,,,,,,3.38,,
1653402806181,,,,,,,3.1,,
1653402806185,,,,,,,2.78,,
1653402806191,,,,,,,2.26,,
1653402806195,,,,,,,1.49,,
1653402806200,,,,,,,0.75,,
1653402806205,,,,,,,-0.75,,
1653402806210,,,,,,,-3.55,,
1653402806215,,,,,,,-6.11,,
1653402806220,,,,,,,-9.05,,
1653402806224,,,,,,,-11.71,,
1653402806229,,,,,,,-14.16,,
1653402806234,,,,,,,-15.98,,
1653402806239,,,,,,,-16.86,,
1653402806243,,,,,,,-16.44,,
1653402806248,,,,,,,-14.83,,
1653402806253,,,,,,,-11.99,,
1653402806258,,,,,,,-8.24,,
1653402806263,,,,,,,-3.62,,
1653402806267,,,,,,,1.14,,
1653402806272,,,,,,,5.48,,
1653402806277,,,,,,,9.05,,
1653402806282,,,,,,,11.71,,
1653402806287,,,,,,,14.3,,
1653402806292,,,,,,,15.8,,
1653402806297,,,,,,,15.03,,
1653402806301,,,,,,,12.55,,
1653402806306,,,,,,,8.45,,
1653402806310,,,,,,,2.92,,
1653402806315,,,,,,,-3.41,,
1653402806320,,,,,,,-8.24,,
1653402806325,,,,,,,-15,,
1653402806330,,,,,,,-18.54,,
1653402806335,,,,,,,-20.22,,
1653402806340,,,,,,,-20.99,,
1653402806345,,,,,,,-20.46,,
1653402806349,,,,,,,-18.36,,
1653402806354,,,,,,,-12.94,,
1653402806358,,,,,,,-8.7,,
1653402806364,,,,,,,-2.61,,
1653402806368,,,,,,,3.24,,
1653402806373,,,,,,,8.38,,
1653402806378,,,,,,,12.76,,
1653402806383,,,,,,,16.15,,
1653402806388,,,,,,,18.39,,
1653402806392,,,,,,,19.72,,
1653402806397,,,,,,,20.11,,
1653402806402,,,,0.42,,,,,
1653402806407,,,,0.26,,,,,
1653402806411,,,,0.18,,,,,
1653402806417,,,,0.15,,,,,
1653402806421,,,,0.18,,,,,
1653402806426,,,,0.3,,,,,
1653402806430,,,,0.47,,,,,
1653402806436,,,,0.58,,,,,
1653402806440,,,,0.76,,,,,
1653402806445,,,,0.98,,,,,
1653402806450,,,,1.36,,,,,
1653402806455,,,,1.58,,,,,
1653402806459,,,,1.85,,,,,
1653402806465,,,,1.94,,,,,
1653402806469,,,,2.02,,,,,
1653402806474,,,,2,,,,,
1653402806479,,,,1.96,,,,,
1653402806484,,,,1.88,,,,,
1653402806489,,,,1.67,,,,,
1653402806493,,,,1.43,,,,,
1653402806498,,,,1.15,,,,,
1653402806503,,,,0.88,,,,,
1653402806508,,,,0.51,,,,,
1653402806512,,,,0.39,,,,,
1653402806517,,,,0.09,,,,,
1653402806522,,,,-0.12,,,,,
1653402806527,,,,-0.34,,,,,
1653402806531,,,,-0.57,,,,,
1653402806537,,,,-0.74,,,,,
1653402806542,,,,-0.86,,,,,
1653402806546,,,,-1,,,,,
1653402806551,,,,-1.09,,,,,
1653402806556,,,,-1.24,,,,,
1653402806561,,,,-1.33,,,,,
1653402806566,,,,-1.35,,,,,
1653402806570,,,,-1.36,,,,,
1653402806575,,,,-1.39,,,,,
1653402806580,,,,-1.37,,,,,
1653402806585,,,,-1.27,,,,,
1653402806589,,,,-1.12,,,,,
1653402806594,,,,-0.96,,,,,
1653402806599,,,,-0.77,,,,,
1653402806603,,,,-0.57,,,,,
1653402806609,,,,-0.5,,,,,
1653402806613,,,,-0.24,,,,,
1653402806614,,,,-0.16,,,,,
1653402806623,,,,0.2,,,,,
1653402806628,,,,0.53,,,,,
1653402806633,,,,0.86,,,,,
1653402806638,,,,1.17,,,,,
1653402806642,,,,1.46,,,,,
1653402806647,,,,1.65,,,,,
1653402806652,,,,1.71,,,,,
1653402806657,,,,1.65,,,,,
1653402806661,,,,1.57,,,,,
1653402806666,,,,1.44,,,,,
1653402806671,0.24,,,,,,,,
1653402806675,0.09,,,,,,,,
1653402806680,-0.02,,,,,,,,
1653402806686,-0.08,,,,,,,,
1653402806690,-0.08,,,,,,,,
1653402806695,-0.02,,,,,,,,
1653402806699,0.05,,,,,,,,
1653402806705,0.14,,,,,,,,
1653402806710,0.19,,,,,,,,
1653402806714,0.22,,,,,,,,
1653402806719,0.21,,,,,,,,
1653402806724,0.19,,,,,,,,
1653402806729,0.2,,,,,,,,
1653402806734,0.21,,,,,,,,
1653402806738,0.25,,,,,,,,
1653402806743,0.33,,,,,,,,
1653402806748,0.44,,,,,,,,
1653402806753,0.57,,,,,,,,
1653402806757,0.69,,,,,,,,
1653402806762,0.82,,,,,,,,
1653402806768,0.91,,,,,,,,
1653402806772,0.92,,,,,,,,
1653402806776,0.81,,,,,,,,
1653402806782,0.61,,,,,,,,
1653402806786,0.37,,,,,,,,
1653402806792,0.14,,,,,,,,
1653402806796,-0.05,,,,,,,,
1653402806801,-0.16,,,,,,,,
1653402806806,-0.21,,,,,,,,
1653402806810,-0.18,,,,,,,,
1653402806815,-0.12,,,,,,,,
1653402806820,-0.07,,,,,,,,
1653402806825,0,,,,,,,,
1653402806830,0.18,,,,,,,,
1653402806835,0.41,,,,,,,,
1653402806839,0.68,,,,,,,,
1653402806844,0.91,,,,,,,,
1653402806849,1.16,,,,,,,,
1653402806854,1.45,,,,,,,,
1653402806858,1.71,,,,,,,,
1653402806863,1.92,,,,,,,,
1653402806868,2.08,,,,,,,,
1653402806873,2.13,,,,,,,,
1653402806878,2.05,,,,,,,,
1653402806883,1.82,,,,,,,,
1653402806887,1.47,,,,,,,,
1653402806892,1,,,,,,,,
1653402806896,0.49,,,,,,,,
1653402806902,-0.01,,,,,,,,
1653402806906,-0.44,,,,,,,,
1653402806911,-0.79,,,,,,,,
1653402806916,-1.03,,,,,,,,
1653402806921,-1.24,,,,,,,,
1653402806926,-1.42,,,,,,,,
1653402806931,-1.53,,,,,,,,
1653402806936,-1.62,,,,,,-16.61,,
1653402806940,,,,,,,-22.84,,
1653402806945,,,,,,,-31.87,,
1653402806950,,,,,,,-37.51,,
1653402806955,,,,,,,-41.64,,
1653402806959,,,,,,,-44.3,,
1653402806964,,,,,,,-45.7,,
1653402806969,,,,,,,-45.94,,
1653402806973,,,,,,,-44.65,,
1653402806978,,,,,,,-42.2,,
1653402806983,,,,,,,-38.7,,
1653402806988,,,,,,,-34.46,,
1653402806993,,,,,,,-31.24,,
1653402806998,,,,,,,-25.85,,
1653402807002,,,,,,,-21.62,,
1653402807008,,,,,,,-17.52,,
1653402807012,,,,,,,-13.5,,
1653402807017,,,,,,,-10.28,,
1653402807022,,,,,,,-7.89,,
1653402807027,,,,,,,-6.53,,
1653402807031,,,,,,,-6.21,,
1653402807037,,,,,,,-6.7,,
1653402807041,,,,,,,-7.26,,
1653402807046,,,,,,,-8.32,,
1653402807050,,,,,,,-9.65,,
1653402807056,,,,,,,-11.15,,
1653402807060,,,,,,,-12.94,,
1653402807062,,,,,,,-14.58,,
1653402807070,,,,,,,-17.49,,
1653402807075,,,,,,,-20.08,,
1653402807079,,,,,,,-23.16,,
1653402807084,,,,,,,-26.52,,
1653402807089,,,,,,,-29.21,,
1653402807094,,,,,,,-32.43,,
1653402807099,,,,,,,-36.07,,
1653402807103,,,,,,,-38.52,,
1653402807109,,,,,,,-40.48,,
1653402807113,,,,,,,-42.02,,
1653402807118,,,,,,,-42.79,,
1653402807123,,,,,,,-43,,
1653402807128,,,,,,,-42.34,,
1653402807132,,,,,,,-41.22,,
1653402807137,,,,,,,-40.06,,
1653402807142,,,,,,,-38.35,,
1653402807147,,,,,,,-35.23,,
1653402807152,,,,,,,-31.45,,
1653402807157,,,,,,,-26.2,,
1653402807161,,,,,,,-19.8,,
1653402807166,,,,,,,-12.31,,
1653402807171,,,,,,,-4.46,,
1653402807175,,,,,,,5.27,,
1653402807180,,,,,,,10.62,,
1653402807185,,,,,,,16.75,,
1653402807190,,,,,,,21.23,,
1653402807195,,,,,,,23.61,,
1653402807200,,,,,,,24.17,,
1653402807204,,,,1.18,,,,,
1653402807210,,,,1.2,,,,,
1653402807214,,,,1.25,,,,,
1653402807219,,,,1.34,,,,,
1653402807224,,,,1.36,,,,,
1653402807228,,,,1.49,,,,,
1653402807233,,,,1.7,,,,,
1653402807238,,,,1.89,,,,,
1653402807243,,,,2.03,,,,,
1653402807247,,,,2.14,,,,,
1653402807252,,,,2.15,,,,,
1653402807258,,,,2.13,,,,,
1653402807262,,,,2.01,,,,,
1653402807266,,,,1.74,,,,,
1653402807272,,,,1.49,,,,,
1653402807276,,,,1.25,,,,,
1653402807282,,,,0.93,,,,,
1653402807286,,,,0.65,,,,,
1653402807291,,,,0.45,,,,,
1653402807296,,,,0.22,,,,,
1653402807300,,,,0.17,,,,,
1653402807305,,,,0.24,,,,,
1653402807310,,,,0.52,,,,,
1653402807315,,,,0.78,,,,,
1653402807320,,,,1.03,,,,,
1653402807325,,,,1.21,,,,,
1653402807329,,,,1.3,,,,,
1653402807334,,,,1.44,,,,,
1653402807339,,,,1.56,,,,,
1653402807344,,,,1.75,,,,,
1653402807348,,,,1.93,,,,,
1653402807354,,,,2.03,,,,,
1653402807358,,,,2.03,,,,,
1653402807363,,,,1.95,,,,,
1653402807368,,,,1.85,,,,,
1653402807373,,,,1.66,,,,,
1653402807377,,,,1.45,,,,,
1653402807382,,,,1.24,,,,,
1653402807387,,,,1,,,,,
1653402807392,,,,0.78,,,,,
1653402807397,,,,0.6,,,,,
1653402807401,,,,0.49,,,,,
1653402807407,,,,0.45,,,,,
1653402807411,,,,0.49,,,,,
1653402807416,,,,0.58,,,,,
1653402807421,,,,0.73,,,,,
1653402807426,,,,1.04,,,,,
1653402807430,,,,1.34,,,,,
1653402807435,,,,1.6,,,,,
1653402807440,,,,1.79,,,,,
1653402807445,,,,1.99,,,,,
1653402807449,,,,2.09,,,,,
1653402807454,,,,2.16,,,,,
1653402807460,,,,2.26,,,,,
1653402807464,,,,2.32,,,,,
1653402807468,,,,2.35,,,,,
1653402807474,1.37,,,,,,,,
1653402807478,1.35,,,,,,,,
1653402807484,1.29,,,,,,,,
1653402807488,1.17,,,,,,,,
1653402807493,0.99,,,,,,,,
1653402807498,0.82,,,,,,,,
1653402807502,0.66,,,,,,,,
1653402807507,0.51,,,,,,,,
1653402807512,0.35,,,,,,,,
1653402807517,0.21,,,,,,,,
1653402807521,0.06,,,,,,,,
1653402807527,-0.08,,,,,,,,
1653402807531,-0.21,,,,,,,,
1653402807536,-0.32,,,,,,,,
1653402807540,-0.38,,,,,,,,
1653402807546,-0.4,,,,,,,,
1653402807550,-0.45,,,,,,,,
1653402807555,-0.48,,,,,,,,
1653402807560,-0.48,,,,,,,,
1653402807565,-0.5,,,,,,,,
1653402807569,-0.52,,,,,,,,
1653402807574,-0.52,,,,,,,,
1653402807579,-0.53,,,,,,,,
1653402807584,-0.56,,,,,,,,
1653402807589,-0.56,,,,,,,,
1653402807593,-0.56,,,,,,,,
1653402807599,-0.52,,,,,,,,
1653402807603,-0.41,,,,,,,,
1653402807608,-0.24,,,,,,,,
1653402807613,-0.15,,,,,,,,
1653402807618,-0.1,,,,,,,,
1653402807622,-0.11,,,,,,,,
1653402807627,-0.15,,,,,,,,
1653402807632,-0.16,,,,,,,,
1653402807637,-0.22,,,,,,,,
1653402807642,-0.26,,,,,,,,
1653402807647,-0.29,,,,,,,,
1653402807652,-0.36,,,,,,,,
1653402807657,-0.51,,,,,,,,
1653402807661,-0.67,,,,,,,,
1653402807666,-0.84,,,,,,,,
1653402807670,-1.02,,,,,,,,
1653402807676,-1.19,,,,,,,,
1653402807680,-1.2,,,,,,,,
1653402807685,-1.1,,,,,,,,
1653402807690,-0.98,,,,,,,,
1653402807695,-0.78,,,,,,,,
1653402807700,-0.58,,,,,,,,
1653402807704,-0.33,,,,,,,,
1653402807709,-0.08,,,,,,,,
1653402807714,0.13,,,,,,,,
1653402807719,0.32,,,,,,,,
1653402807723,0.45,,,,,,,,
1653402807729,0.53,,,,,,,,
1653402807733,0.57,,,,,,,,
1653402807738,0.58,,,,,,-4.6,,
1653402807742,,,,,,,-3.87,,
1653402807748,,,,,,,-1.52,,
1653402807752,,,,,,,3.8,,
1653402807757,,,,,,,6.49,,
1653402807762,,,,,,,14.75,,
1653402807767,,,,,,,25.04,,
1653402807771,,,,,,,33.79,,
1653402807776,,,,,,,42.05,,
1653402807781,,,,,,,47.34,,
1653402807786,,,,,,,54.09,,
1653402807791,,,,,,,56.51,,
1653402807796,,,,,,,58.57,,
1653402807801,,,,,,,58.08,,
1653402807805,,,,,,,55.63,,
1653402807810,,,,,,,51.78,,
1653402807814,,,,,,,46.46,,
1653402807819,,,,,,,41.6,,
1653402807824,,,,,,,32.67,,
1653402807829,,,,,,,25.99,,
1653402807833,,,,,,,21.54,,
1653402807839,,,,,,,15.8,,
1653402807843,,,,,,,13.18,,
1653402807848,,,,,,,12.72,,
1653402807853,,,,,,,13.88,,
1653402807858,,,,,,,16.26,,
1653402807863,,,,,,,20.42,,
1653402807868,,,,,,,25.22,,
1653402807873,,,,,,,32.01,,
1653402807877,,,,,,,37.75,,
1653402807882,,,,,,,40.34,,
1653402807886,,,,,,,42.44,,
1653402807891,,,,,,,42.82,,
1653402807896,,,,,,,41.91,,
1653402807901,,,,,,,38.8,,
1653402807906,,,,,,,35.05,,
1653402807910,,,,,,,30.08,,
1653402807916,,,,,,,24.34,,
1653402807921,,,,,,,17.76,,
1653402807926,,,,,,,10.2,,
1653402807930,,,,,,,4.18,,
1653402807935,,,,,,,-4.74,,
1653402807940,,,,,,,-17.03,,
1653402807945,,,,,,,-27.6,,
1653402807949,,,,,,,-37.89,,
1653402807954,,,,,,,-47.31,,
1653402807959,,,,,,,-55.6,,
1653402807963,,,,,,,-62.15,,
1653402807968,,,,,,,-67.11,,
1653402807973,,,,,,,-70.75,,
1653402807978,,,,,,,-72.54,,
1653402807983,,,,,,,-72.89,,
1653402807988,,,,,,,-72.36,,
1653402807993,,,,,,,-70.86,,
1653402807997,,,,,,,-69.04,,
1653402808002,,,,,,,-63.96,,
1653402808007,,,,1.68,,,,,
1653402808012,,,,1.72,,,,,
1653402808016,,,,1.63,,,,,
1653402808021,,,,1.39,,,,,
1653402808026,,,,1.13,,,,,
1653402808031,,,,0.83,,,,,
1653402808035,,,,0.51,,,,,
1653402808040,,,,0.26,,,,,
1653402808046,,,,0.03,,,,,
1653402808050,,,,-0.12,,,,,
1653402808055,,,,-0.24,,,,,
1653402808060,,,,-0.41,,,,,
1653402808065,,,,-0.59,,,,,
1653402808069,,,,-0.76,,,,,
1653402808074,,,,-0.88,,,,,
1653402808078,,,,-1.04,,,,,
1653402808084,,,,-1.06,,,,,
1653402808088,,,,-1.03,,,,,
1653402808093,,,,-0.87,,,,,
1653402808098,,,,-0.67,,,,,
1653402808103,,,,-0.49,,,,,
1653402808108,,,,-0.22,,,,,
1653402808113,,,,-0.1,,,,,
1653402808118,,,,-0.03,,,,,
1653402808122,,,,-0.03,,,,,
1653402808127,,,,-0.06,,,,,
1653402808132,,,,-0.11,,,,,
1653402808137,,,,-0.12,,,,,
1653402808141,,,,-0.11,,,,,
1653402808146,,,,-0.08,,,,,
1653402808151,,,,-0.04,,,,,
1653402808155,,,,0.05,,,,,
1653402808160,,,,0.09,,,,,
1653402808165,,,,0.17,,,,,
1653402808170,,,,0.28,,,,,
1653402808175,,,,0.34,,,,,
1653402808180,,,,0.35,,,,,
1653402808185,,,,0.39,,,,,
1653402808190,,,,0.37,,,,,
1653402808195,,,,0.37,,,,,
1653402808199,,,,0.38,,,,,
1653402808204,,,,0.46,,,,,
1653402808208,,,,0.54,,,,,
1653402808213,,,,0.61,,,,,
1653402808218,,,,0.86,,,,,
1653402808223,,,,1.01,,,,,
1653402808228,,,,1.27,,,,,
1653402808232,,,,1.57,,,,,
1653402808237,,,,1.83,,,,,
1653402808242,,,,2.1,,,,,
1653402808248,,,,2.29,,,,,
1653402808252,,,,2.37,,,,,
1653402808257,,,,2.43,,,,,
1653402808262,,,,2.45,,,,,
1653402808267,,,,2.45,,,,,
1653402808271,,,,2.42,,,,,
1653402808276,1.12,,,,,,,,
1653402808281,1.07,,,,,,,,
1653402808285,1.02,,,,,,,,
1653402808290,0.94,,,,,,,,
1653402808295,0.75,,,,,,,,
1653402808300,0.47,,,,,,,,
1653402808305,0.2,,,,,,,,
1653402808309,0.06,,,,,,,,
1653402808315,0.03,,,,,,,,
1653402808319,0.09,,,,,,,,
1653402808324,0.21,,,,,,,,
1653402808329,0.41,,,,,,,,
1653402808333,0.69,,,,,,,,
1653402808338,1.04,,,,,,,,
1653402808343,1.31,,,,,,,,
1653402808348,1.5,,,,,,,,
1653402808353,1.63,,,,,,,,
1653402808358,1.69,,,,,,,,
1653402808363,1.7,,,,,,,,
1653402808367,1.61,,,,,,,,
1653402808372,1.4,,,,,,,,
1653402808377,1.11,,,,,,,,
1653402808382,0.83,,,,,,,,
1653402808386,0.53,,,,,,,,
1653402808392,0.2,,,,,,,,
1653402808396,-0.09,,,,,,,,
1653402808401,-0.31,,,,,,,,
1653402808406,-0.49,,,,,,,,
1653402808410,-0.66,,,,,,,,
1653402808416,-0.78,,,,,,,,
1653402808420,-0.85,,,,,,,,
1653402808425,-0.87,,,,,,,,
1653402808430,-0.85,,,,,,,,
1653402808434,-0.77,,,,,,,,
1653402808439,-0.63,,,,,,,,
1653402808444,-0.42,,,,,,,,
1653402808449,-0.17,,,,,,,,
1653402808453,0.13,,,,,,,,
1653402808458,0.46,,,,,,,,
1653402808463,0.75,,,,,,,,
1653402808468,0.98,,,,,,,,
1653402808473,1.15,,,,,,,,
1653402808478,1.22,,,,,,,,
1653402808483,1.29,,,,,,,,
1653402808487,1.34,,,,,,,,
1653402808493,1.36,,,,,,,,
1653402808497,1.3,,,,,,,,
1653402808502,1.2,,,,,,,,
1653402808506,1.06,,,,,,,,
1653402808511,0.88,,,,,,,,
1653402808516,0.62,,,,,,,,
1653402808521,0.31,,,,,,,,
1653402808526,0.02,,,,,,,,
1653402808530,-0.3,,,,,,,,
1653402808536,-0.56,,,,,,,,
1653402808540,-0.81,,,,,,11.22,,
1653402808545,,,,,,,11.04,,
1653402808550,,,,,,,10.41,,
1653402808555,,,,,,,10.06,,
1653402808560,,,,,,,9.43,,
1653402808565,,,,,,,8.98,,
1653402808570,,,,,,,7.93,,
1653402808574,,,,,,,6.25,,
1653402808578,,,,,,,5.37,,
1653402808584,,,,,,,3.2,,
1653402808588,,,,,,,0.89,,
1653402808594,,,,,,,-1.52,,
1653402808598,,,,,,,-4.36,,
1653402808603,,,,,,,-6.63,,
1653402808608,,,,,,,-10.42,,
1653402808612,,,,,,,-12.66,,
1653402808617,,,,,,,-16.23,,
1653402808622,,,,,,,-19.06,,
1653402808627,,,,,,,-22.07,,
1653402808632,,,,,,,-25.26,,
1653402808637,,,,,,,-27.46,,
1653402808641,,,,,,,-30.68,,
1653402808646,,,,,,,-32.36,,
1653402808650,,,,,,,-33.03,,
1653402808656,,,,,,,-32.26,,
1653402808660,,,,,,,-30.33,,
1653402808666,,,,,,,-27.32,,
1653402808670,,,,,,,-23.3,,
1653402808675,,,,,,,-18.43,,
1653402808680,,,,,,,-13.11,,
1653402808685,,,,,,,-7.3,,
1653402808689,,,,,,,-1.42,,
1653402808694,,,,,,,2.78,,
1653402808698,,,,,,,9.05,,
1653402808703,,,,,,,13.32,,
1653402808708,,,,,,,14.96,,
1653402808713,,,,,,,18.46,,
1653402808718,,,,,,,19.58,,
1653402808722,,,,,,,19.51,,
1653402808727,,,,,,,18.99,,
1653402808733,,,,,,,17.27,,
1653402808738,,,,,,,15.17,,
1653402808742,,,,,,,13.21,,
1653402808747,,,,,,,10.66,,
1653402808752,,,,,,,9.01,,
1653402808757,,,,,,,8.1,,
1653402808761,,,,,,,7.96,,
1653402808766,,,,,,,8.77,,
1653402808771,,,,,,,10.45,,
1653402808775,,,,,,,13.11,,
1653402808780,,,,,,,16.47,,
1653402808785,,,,,,,19.93,,
1653402808790,,,,,,,23.43,,
1653402808794,,,,,,,26.97,,
1653402808800,,,,,,,30.26,,
1653402808805,,,,,,,32.88,,
1653402808810,,,,-0.3,,,,,
1653402808814,,,,-0.51,,,,,
1653402808819,,,,-0.65,,,,,
1653402808824,,,,-0.8,,,,,
1653402808829,,,,-0.89,,,,,
1653402808834,,,,-0.9,,,,,
1653402808838,,,,-0.83,,,,,
1653402808843,,,,-0.75,,,,,
1653402808848,,,,-0.63,,,,,
1653402808853,,,,-0.51,,,,,
1653402808858,,,,-0.42,,,,,
1653402808862,,,,-0.33,,,,,
1653402808867,,,,-0.14,,,,,
1653402808871,,,,0.1,,,,,
1653402808877,,,,0.38,,,,,
1653402808881,,,,0.66,,,,,
1653402808886,,,,0.85,,,,,
1653402808891,,,,0.96,,,,,
1653402808896,,,,0.97,,,,,
1653402808901,,,,0.9,,,,,
1653402808906,,,,0.82,,,,,
1653402808910,,,,0.62,,,,,
1653402808915,,,,0.43,,,,,
1653402808920,,,,0.27,,,,,
1653402808925,,,,0.13,,,,,
1653402808929,,,,0.04,,,,,
1653402808934,,,,0.01,,,,,
1653402808939,,,,0.04,,,,,
1653402808944,,,,0.08,,,,,
1653402808949,,,,0.15,,,,,
1653402808953,,,,0.19,,,,,
1653402808958,,,,0.27,,,,,
1653402808963,,,,0.31,,,,,
1653402808968,,,,0.4,,,,,
1653402808972,,,,0.48,,,,,
1653402808978,,,,0.55,,,,,
1653402808982,,,,0.67,,,,,
1653402808987,,,,0.75,,,,,
1653402808991,,,,0.8,,,,,
1653402808997,,,,0.83,,,,,
1653402809002,,,,0.82,,,,,
1653402809006,,,,0.79,,,,,
1653402809011,,,,0.68,,,,,
1653402809016,,,,0.58,,,,,
1653402809021,,,,0.45,,,,,
1653402809026,,,,0.33,,,,,
1653402809031,,,,0.2,,,,,
1653402809035,,,,0.09,,,,,
1653402809040,,,,-0.04,,,,,
1653402809044,,,,-0.09,,,,,
1653402809050,,,,-0.24,,,,,
1653402809054,,,,-0.35,,,,,
1653402809059,,,,-0.51,,,,,
1653402809064,,,,-0.66,,,,,
1653402809069,,,,-0.77,,,,,
1653402809073,,,,-0.95,,,,,
1653402809343,,,,,,,-39.22,,
1653402809347,,,,,,,-30.65,,
1653402809352,,,,,,,-22.56,,
1653402809357,,,,,,,-18.82,,
1653402809362,,,,,,,-7.09,,
1653402809367,,,,,,,-0.16,,
1653402809371,,,,,,,6.28,,
1653402809376,,,,,,,11.53,,
1653402809381,,,,,,,15.56,,
1653402809386,,,,,,,18.36,,
1653402809391,,,,,,,20.39,,
1653402809396,,,,,,,21.65,,
1653402809401,,,,,,,21.82,,
1653402809405,,,,,,,21.12,,
1653402809410,,,,,,,19.65,,
1653402809415,,,,,,,17.59,,
1653402809419,,,,,,,14.86,,
1653402809424,,,,,,,12.02,,
1653402809429,,,,,,,9.85,,
1653402809434,,,,,,,7.93,,
1653402809439,,,,,,,6.63,,
1653402809443,,,,,,,5.72,,
1653402809448,,,,,,,5.27,,
1653402809454,,,,,,,4.78,,
1653402809458,,,,,,,4.29,,
1653402809463,,,,,,,3.94,,
1653402809468,,,,,,,3.62,,
1653402809473,,,,,,,3.24,,
1653402809477,,,,,,,2.75,,
1653402809482,,,,,,,2.08,,
1653402809487,,,,,,,1.1,,
1653402809492,,,,,,,0.3,,
1653402809496,,,,,,,-0.51,,
1653402809501,,,,,,,-1.21,,
1653402809506,,,,,,,-1.84,,
1653402809511,,,,,,,-2.19,,
1653402809516,,,,,,,-2.29,,
1653402809521,,,,,,,-2.54,,
1653402809525,,,,,,,-2.64,,
1653402809530,,,,,,,-2.61,,
1653402809534,,,,,,,-2.89,,
1653402809540,,,,,,,-2.85,,
1653402809545,,,,,,,-3.06,,
1653402809549,,,,,,,-3.38,,
1653402809554,,,,,,,-3.59,,
1653402809559,,,,,,,-3.83,,
1653402809563,,,,,,,-4.32,,
1653402809569,,,,,,,-5.02,,
1653402809573,,,,,,,-5.97,,
1653402809578,,,,,,,-6.98,,
1653402809583,,,,,,,-8.7,,
1653402809587,,,,,,,-10.1,,
1653402809592,,,,,,,-11.64,,
1653402809598,,,,,,,-13.22,,
1653402809602,,,,,,,-14.93,,
1653402809607,,,,,,,-16.72,,
1653402809880,1.87,,,,,,,,
1653402809886,1.55,,,,,,,,
1653402809890,1.15,,,,,,,,
1653402809896,0.7,,,,,,,,
1653402809900,0.29,,,,,,,,
1653402809905,-0.09,,,,,,,,
1653402809909,-0.42,,,,,,,,
1653402809914,-0.7,,,,,,,,
1653402809919,-0.9,,,,,,,,
1653402809924,-1.09,,,,,,,,
1653402809929,-1.24,,,,,,,,
1653402809934,-1.36,,,,,,,,
1653402809938,-1.39,,,,,,,,
1653402809943,-1.32,,,,,,,,
1653402809948,-1.14,,,,,,,,
1653402809953,-0.92,,,,,,,,
1653402809958,-0.65,,,,,,,,
1653402809962,-0.37,,,,,,,,
1653402809968,-0.17,,,,,,,,
1653402809972,0.02,,,,,,,,
1653402809977,0.22,,,,,,,,
1653402809982,0.43,,,,,,,,
1653402809987,0.59,,,,,,,,
1653402809991,0.76,,,,,,,,
1653402809996,0.87,,,,,,,,
1653402810001,0.85,,,,,,,,
1653402810006,0.77,,,,,,,,
1653402810011,0.59,,,,,,,,
1653402810015,0.33,,,,,,,,
1653402810020,0.07,,,,,,,,
1653402810024,-0.2,,,,,,,,
1653402810030,-0.45,,,,,,,,
1653402810035,-0.69,,,,,,,,
1653402810039,-0.91,,,,,,,,
1653402810044,-1.06,,,,,,,,
1653402810049,-1.19,,,,,,,,
1653402810054,-1.32,,,,,,,,
1653402810059,-1.46,,,,,,,,
1653402810063,-1.57,,,,,,,,
1653402810069,-1.67,,,,,,,,
1653402810073,-1.71,,,,,,,,
1653402810077,-1.72,,,,,,,,
