time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653401324789,-0.1,-0.11,-0.25,-1.44,1.82,9.2,0.3,0.83,0.62
1653401324794,-0.1,-0.1,-0.23,-1.46,1.85,9.18,0.3,1.11,1
1653401324798,-0.1,-0.07,-0.24,-1.46,1.86,9.17,0.16,1.21,1.18
1653401324803,-0.11,-0.06,-0.25,-1.43,1.87,9.19,0.19,1.11,1.42
1653401324808,-0.09,-0.04,-0.24,-1.41,1.88,9.15,0.16,1.14,1.42
1653401324812,-0.07,-0.04,-0.25,-1.37,1.87,9.17,0.05,0.79,1.46
1653401324818,-0.04,-0.05,-0.25,-1.37,1.88,9.19,0.02,0.51,1.46
1653401324823,-0.01,-0.03,-0.23,-1.31,1.88,9.21,0.3,0.34,1.25
1653401324827,0.02,-0.04,-0.21,-1.3,1.89,9.2,0.19,0.27,0.86
1653401324832,0.05,-0.04,-0.21,-1.29,1.87,9.19,0.09,0.34,0.58
1653401324837,0.06,-0.04,-0.22,-1.29,1.88,9.19,-0.05,0.41,0.06
1653401324842,0.06,-0.04,-0.22,-1.3,1.88,9.16,-0.19,0.65,-0.5
1653401324846,0.05,-0.03,-0.23,-1.33,1.86,9.16,-0.47,0.69,-0.78
1653401324852,0.04,-0.06,-0.25,-1.31,1.88,9.14,-0.89,0.83,-1.06
1653401324856,0.04,-0.04,-0.26,-1.36,1.88,9.16,-1.14,0.83,-0.96
1653401324861,0,-0.04,-0.25,-1.35,1.85,9.17,-1.8,0.83,-1.03
1653401324866,0,-0.05,-0.23,-1.39,1.86,9.17,-2.33,0.76,-0.89
1653401324871,-0.03,-0.06,-0.22,-1.38,1.87,9.17,-2.82,0.79,-0.82
1653401324876,-0.03,-0.04,-0.22,-1.38,1.86,9.2,-3.27,0.76,-0.64
1653401324880,-0.02,-0.03,-0.2,-1.4,1.89,9.22,-3.62,0.65,-0.33
1653401324885,-0.05,-0.02,-0.18,-1.42,1.91,9.25,-3.94,0.79,0.02
1653401324890,-0.06,0.01,-0.15,-1.42,1.93,9.27,-4.36,0.72,0.3
1653401324895,-0.07,0.04,-0.13,-1.42,1.93,9.27,-4.71,0.65,0.65
1653401324900,-0.06,0.04,-0.11,-1.38,1.93,9.3,-5.13,0.65,0.76
1653401324904,-0.03,0.04,-0.1,-1.35,1.91,9.34,-5.34,0.72,1.04
1653401324909,0,0.04,-0.07,-1.31,1.93,9.34,-5.93,0.79,1.14
1653401324914,0.04,0.05,-0.05,-1.3,1.91,9.38,-6.28,0.86,1.11
1653401324918,0.06,0.04,-0.03,-1.29,1.92,9.41,-6.67,0.65,1.25
1653401324923,0.07,0.05,0.01,-1.28,1.94,9.47,-7.05,0.51,1.11
1653401324928,0.08,0.08,0.06,-1.28,1.93,9.52,-7.33,0.16,1
1653401324933,0.09,0.08,0.12,-1.26,1.94,9.58,-7.33,-0.43,0.93
1653401324938,0.09,0.08,0.17,-1.27,1.94,9.67,-7.16,-1.31,0.9
1653401324942,0.08,0.09,0.24,-1.26,1.94,9.71,-6.84,-1.87,0.97
1653401324948,0.08,0.1,0.29,-1.25,1.95,9.76,-6.21,-2.22,0.9
1653401324952,0.1,0.11,0.32,-1.22,1.94,9.78,-5.3,-2.46,1
1653401324957,0.13,0.1,0.37,-1.18,1.95,9.84,-4.15,-2.78,1.07
1653401324962,0.15,0.11,0.4,-1.16,1.97,9.85,-2.75,-2.64,0.93
1653401324967,0.18,0.13,0.42,-1.11,1.96,9.85,-1.35,-2.57,1.18
1653401324972,0.21,0.13,0.43,-1.09,1.96,9.84,0.12,-2.01,1.21
1653401324976,0.24,0.13,0.41,-1.08,1.98,9.81,1.31,-1.66,1.21
1653401324981,0.24,0.12,0.39,-1.07,2.01,9.79,2.61,-1.1,1.46
1653401324986,0.26,0.15,0.36,-1.07,2.01,9.76,3.52,-0.57,1.39
1653401324991,0.24,0.15,0.34,-1.13,2.03,9.71,3.9,-0.19,1.56
1653401324996,0.21,0.16,0.29,-1.13,2.04,9.66,4.29,0.09,1.84
1653401325001,0.2,0.17,0.23,-1.16,2.04,9.61,4.43,0.41,2.05
1653401325005,0.17,0.17,0.18,-1.15,2.06,9.58,4.04,0.69,2.16
1653401325010,0.17,0.18,0.15,-1.12,2.08,9.53,3.69,1.07,2.44
1653401325015,0.19,0.2,0.12,-1.1,2.12,9.5,3.13,1.21,2.47
1653401325019,0.22,0.22,0.06,-1.07,2.12,9.48,2.71,1.56,2.37
1653401325024,0.24,0.24,0.04,-1.03,2.13,9.48,1.98,1.98,2.44
1653401325029,0.28,0.24,0.04,-1.03,2.14,9.49,1.42,2.47,2.05
1653401325034,0.28,0.24,0.04,-1.05,2.18,9.48,0.96,2.75,1.84
1653401325038,0.28,0.27,0.03,-1.02,2.17,9.49,0.65,3.28,1.18
1653401325043,0.29,0.29,0.04,-1.06,2.19,9.52,0.72,3.49,0.9
1653401325048,0.27,0.29,0.07,-1.05,2.19,9.54,0.89,3.52,0.23
1653401325053,0.27,0.29,0.09,-1.1,2.2,9.53,1.35,3.42,-0.12
1653401325058,0.23,0.29,0.09,-1.12,2.21,9.52,1.94,3.17,-0.47
1653401325063,0.2,0.3,0.08,-1.15,2.22,9.5,2.68,3.03,-0.71
1653401325068,0.17,0.31,0.06,-1.16,2.18,9.47,3.27,2.61,-0.78
1653401325072,0.16,0.27,0.04,-1.19,2.18,9.45,3.62,2.37,-0.64
1653401325078,0.14,0.25,0.02,-1.17,2.2,9.43,4.01,1.91,-0.5
1653401325082,0.14,0.26,0,-1.16,2.18,9.4,4.74,1.39,-0.22
1653401325087,0.15,0.24,-0.02,-1.15,2.19,9.39,4.99,1.14,-0.22
1653401325092,0.16,0.24,-0.03,-1.15,2.17,9.38,5.51,0.79,-0.54
1653401325096,0.16,0.23,-0.05,-1.2,2.16,9.36,5.65,0.51,-0.82
1653401325101,0.13,0.22,-0.07,-1.21,2.2,9.36,5.62,0.2,-0.92
1653401325106,0.1,0.22,-0.07,-1.22,2.19,9.34,5.44,-0.05,-1.34
1653401325111,0.1,0.23,-0.09,-1.25,2.18,9.35,5.44,-0.4,-1.69
1653401325116,0.07,0.21,-0.09,-1.28,2.18,9.33,4.88,-0.82,-1.97
1653401325120,0.05,0.2,-0.09,-1.3,2.17,9.34,4.71,-0.96,-2.36
1653401325126,0.02,0.19,-0.09,-1.33,2.14,9.33,4.32,-0.99,-2.6
1653401325130,-0.02,0.16,-0.09,-1.35,2.13,9.37,3.94,-1.03,-2.74
1653401325134,-0.04,0.14,-0.07,-1.37,2.09,9.37,3.73,-0.82,-2.81
1653401325139,-0.05,0.11,-0.06,-1.35,2.08,9.41,3.38,-0.64,-2.81
1653401325144,-0.05,0.08,-0.03,-1.35,2.08,9.4,3.45,-0.36,-2.78
1653401325149,-0.04,0.08,-0.01,-1.36,2.04,9.42,3.55,0.06,-2.53
1653401325154,-0.04,0.06,-0.01,-1.37,2.04,9.42,3.87,0.37,-2.22
1653401325159,-0.05,0.03,0,-1.38,1.99,9.42,4.11,0.93,-2.25
1653401325164,-0.07,0,0,-1.4,1.99,9.43,4.39,0.97,-2.11
1653401325168,-0.07,-0.02,0.01,-1.38,1.98,9.38,4.67,1.21,-1.83
1653401325173,-0.05,-0.03,-0.02,-1.38,1.96,9.37,4.74,1.6,-1.76
1653401325178,-0.05,-0.05,-0.04,-1.39,1.96,9.36,4.67,1.7,-1.66
1653401325183,-0.07,-0.07,-0.05,-1.41,1.95,9.35,4.43,1.67,-1.55
1653401325188,-0.08,-0.07,-0.06,-1.41,1.95,9.35,3.8,1.42,-1.45
1653401325193,-0.08,-0.06,-0.06,-1.44,1.96,9.36,3.24,1.21,-1.31
1653401325197,-0.09,-0.07,-0.07,-1.45,2,9.36,2.92,0.97,-1.45
1653401325202,-0.11,-0.04,-0.05,-1.42,1.97,9.38,2.08,0.65,-1.45
1653401325207,-0.1,-0.06,-0.04,-1.4,1.98,9.4,1.63,0.3,-1.52
1653401325212,-0.07,-0.05,-0.02,-1.35,1.95,9.41,1.38,0.44,-1.69
1653401325217,-0.04,-0.06,-0.01,-1.33,1.92,9.44,1.38,0.37,-1.94
1653401325221,0,-0.11,0.03,-1.32,1.9,9.49,1.42,0.58,-2.46
1653401325226,0.01,-0.12,0.07,-1.26,1.87,9.49,1.8,0.83,-2.85
1653401325231,0.05,-0.15,0.08,-1.27,1.85,9.47,2.08,1.11,-3.34
1653401325235,0.08,-0.17,0.07,-1.27,1.84,9.47,2.36,1.49,-3.51
1653401325241,0.07,-0.19,0.06,-1.32,1.83,9.46,2.61,1.88,-3.62
1653401325245,0.05,-0.21,0.06,-1.35,1.81,9.43,2.85,1.91,-3.79
1653401325251,0.02,-0.21,0.04,-1.36,1.81,9.43,2.92,2.19,-3.72
1653401325255,-0.01,-0.22,0.02,-1.37,1.79,9.42,2.85,2.23,-3.55
1653401325260,-0.01,-0.24,0.02,-1.39,1.79,9.41,2.57,2.3,-3.44
1653401325264,-0.03,-0.24,0,-1.4,1.78,9.38,2.4,2.19,-3.16
1653401325269,-0.04,-0.25,-0.02,-1.42,1.75,9.38,1.84,2.23,-3.06
1653401325274,-0.05,-0.26,-0.03,-1.43,1.78,9.38,1.38,2.09,-2.74
1653401325279,-0.06,-0.25,-0.02,-1.45,1.78,9.38,0.89,2.12,-2.5
1653401325284,-0.08,-0.26,-0.03,-1.47,1.79,9.36,0.65,2.16,-2.36
1653401325289,-0.09,-0.23,-0.03,-1.47,1.81,9.35,0.23,2.51,-1.87
1653401325293,-0.09,-0.22,-0.05,-1.46,1.79,9.35,0.05,2.89,-1.76
1653401325298,-0.09,-0.21,-0.05,-1.46,1.81,9.35,-0.09,3.28,-1.41
1653401325303,-0.08,-0.2,-0.04,-1.43,1.77,9.33,-0.12,3.56,-0.82
1653401325308,-0.06,-0.22,-0.06,-1.39,1.81,9.33,-0.09,3.84,-0.29
1653401325313,-0.02,-0.21,-0.07,-1.37,1.81,9.31,-0.05,3.94,0.16
1653401325318,0.01,-0.2,-0.08,-1.35,1.81,9.31,-0.02,3.98,0.37
1653401325322,0.04,-0.2,-0.09,-1.33,1.8,9.3,-0.05,4.15,0.62
1653401325327,0.05,-0.21,-0.09,-1.29,1.81,9.27,-0.19,4.12,0.55
1653401325331,0.08,-0.2,-0.12,-1.29,1.83,9.24,-0.19,4.29,0.69
1653401325337,0.11,-0.18,-0.14,-1.27,1.86,9.22,-0.26,4.36,0.55
1653401325341,0.13,-0.16,-0.16,-1.28,1.89,9.21,-0.47,4.19,0.48
1653401325347,0.11,-0.12,-0.18,-1.3,1.92,9.2,-0.51,3.98,0.41
1653401325351,0.12,-0.09,-0.18,-1.32,1.93,9.2,-0.72,3.59,0.16
1653401325356,0.09,-0.07,-0.18,-1.32,1.95,9.2,-1.21,3.1,-0.15
1653401325360,0.09,-0.05,-0.19,-1.33,1.98,9.14,-1.66,2.54,-0.05
1653401325365,0.08,-0.02,-0.23,-1.33,1.96,9.13,-1.91,2.05,-0.33
1653401325370,0.08,-0.03,-0.25,-1.32,1.95,9.14,-2.5,1.18,-0.33
1653401325375,0.09,-0.04,-0.24,-1.34,1.96,9.14,-3.03,0.48,-0.47
1653401325380,0.07,-0.03,-0.25,-1.35,1.96,9.16,-3.76,-0.64,-0.43
1653401325385,0.06,-0.02,-0.23,-1.39,1.98,9.15,-4.25,-1.59,-0.36
1653401325389,0.03,-0.01,-0.22,-1.4,2.02,9.18,-4.85,-2.11,-0.47
1653401325394,0.01,0.03,-0.2,-1.41,2.03,9.17,-5.37,-2.36,-0.75
1653401325399,0,0.06,-0.21,-1.37,2.03,9.18,-6.18,-2.29,-0.61
1653401325404,0.02,0.06,-0.21,-1.36,2.01,9.19,-7.05,-2.01,-1.03
1653401325409,0.03,0.05,-0.19,-1.34,2.01,9.19,-8.21,-1.62,-1.34
1653401325414,0.06,0.05,-0.19,-1.36,2.02,9.18,-9.44,-1.34,-1.62
1653401325418,0.04,0.07,-0.19,-1.36,2,9.2,-10.91,-0.89,-1.8
1653401325423,0.04,0.07,-0.18,-1.36,2,9.24,-12.17,-0.57,-1.94
1653401325428,0.04,0.08,-0.16,-1.39,2.01,9.34,-13.88,-0.47,-2.15
1653401325433,0.02,0.09,-0.08,-1.4,1.98,9.39,-14.97,-0.5,-1.94
1653401325437,0,0.09,-0.01,-1.37,1.97,9.42,-15.49,-0.26,-2.04
1653401325443,0.01,0.08,0.03,-1.36,1.94,9.47,-15.56,0.09,-2.18
1653401325448,0.03,0.07,0.07,-1.31,1.9,9.53,-15.18,0.16,-1.94
1653401325452,0.06,0.05,0.12,-1.29,1.89,9.58,-14.41,0.09,-1.87
1653401325457,0.11,0.03,0.18,-1.23,1.89,9.68,-13.53,-0.47,-1.8
1653401325461,0.15,0.04,0.25,-1.19,1.89,9.72,-12.45,-1.2,-2.01
1653401325467,0.2,0.05,0.32,-1.14,1.89,9.74,-11.05,-2.39,-1.9
1653401325471,0.23,0.06,0.35,-1.13,1.92,9.67,-8.74,-3.65,-2.64
1653401325476,0.25,0.07,0.31,-1.15,1.91,9.63,-7.61,-3.83,-3.16
1653401325481,0.23,0.09,0.24,-1.14,1.92,9.54,-6.32,-4.14,-3.83
1653401325486,0.23,0.1,0.16,-1.15,1.91,9.48,-5.69,-4.28,-4.49
1653401325490,0.23,0.1,0.08,-1.17,1.9,9.42,-5.55,-4.67,-5.05
1653401325495,0.2,0.09,0.03,-1.19,1.89,9.35,-6.04,-4.95,-5.44
1653401325500,0.18,0.08,-0.05,-1.22,1.88,9.33,-6.95,-5.51,-5.82
1653401325505,0.15,0.09,-0.1,-1.26,1.89,9.33,-8.03,-6.31,-5.86
1653401325509,0.1,0.09,-0.1,-1.27,1.88,9.36,-9.37,-7.22,-5.89
1653401325514,0.08,0.1,-0.07,-1.28,1.9,9.43,-10.28,-8.2,-5.86
1653401325519,0.05,0.12,-0.04,-1.23,1.9,9.5,-11.08,-8.97,-5.89
1653401325524,0.08,0.13,0.05,-1.14,1.86,9.52,-11.22,-9.6,-5.93
1653401325529,0.15,0.13,0.08,-1.04,1.86,9.55,-10.84,-9.64,-6.28
1653401325534,0.24,0.12,0.1,-0.97,1.84,9.58,-10.28,-9.67,-6.77
1653401325539,0.31,0.1,0.13,-0.91,1.81,9.62,-9.4,-9.25,-6.98
1653401325544,0.36,0.07,0.15,-0.87,1.81,9.68,-8.53,-8.87,-7.47
1653401325548,0.39,0.07,0.21,-0.85,1.81,9.73,-7.12,-8.03,-8.13
1653401325553,0.41,0.08,0.26,-0.88,1.82,9.77,-5.93,-7.22,-8.45
1653401325557,0.4,0.09,0.29,-0.92,1.83,9.79,-4.78,-6.03,-8.94
1653401325563,0.36,0.11,0.32,-0.91,1.83,9.78,-3.52,-4.74,-9.43
1653401325568,0.35,0.12,0.32,-0.91,1.83,9.74,-2.47,-2.99,-9.74
1653401325572,0.34,0.12,0.3,-0.92,1.81,9.72,-1.35,-1.2,-9.99
1653401325577,0.34,0.12,0.26,-0.95,1.81,9.7,-0.44,0.62,-10.16
1653401325582,0.31,0.1,0.23,-0.94,1.8,9.68,0.09,1.77,-10.23
1653401325586,0.32,0.09,0.22,-0.97,1.77,9.67,0.75,3.45,-10.44
1653401325592,0.3,0.07,0.2,-1,1.76,9.63,1.31,4.12,-10.58
1653401325596,0.26,0.05,0.18,-1.03,1.76,9.6,1.35,4.64,-10.34
1653401325601,0.24,0.04,0.13,-1.04,1.8,9.57,1.56,4.85,-10.37
1653401325605,0.24,0.07,0.1,-1.02,1.81,9.55,1.59,5.41,-10.3
1653401325610,0.24,0.08,0.08,-0.98,1.82,9.51,1.7,5.97,-10.62
1653401325615,0.28,0.1,0.05,-0.93,1.86,9.51,1.84,6.43,-11.07
1653401325620,0.33,0.13,0.04,-0.94,1.84,9.49,2.12,6.5,-11.46
1653401325625,0.34,0.12,0.02,-0.97,1.85,9.5,2.19,6.22,-11.98
1653401325630,0.32,0.13,0.02,-1.05,1.86,9.5,2.5,5.69,-12.68
1653401325634,0.28,0.13,0.03,-1.13,1.86,9.5,2.64,4.96,-13
1653401325640,0.21,0.14,0.03,-1.13,1.87,9.48,3.03,4.15,-13.31
1653401325644,0.16,0.14,0.02,-1.22,1.86,9.47,3.34,3.07,-13.73
1653401325649,0.11,0.13,0,-1.28,1.86,9.46,3.59,1.95,-13.73
1653401325654,0.04,0.13,0,-1.31,1.86,9.44,3.73,1.04,-13.52
1653401325659,0,0.13,-0.02,-1.34,1.87,9.39,3.9,0.09,-13.28
1653401325664,-0.03,0.13,-0.06,-1.34,1.88,9.39,3.69,-0.61,-12.89
1653401325668,-0.03,0.15,-0.07,-1.37,1.87,9.35,3.38,-1.17,-12.4
1653401325673,-0.05,0.14,-0.1,-1.35,1.88,9.32,3.17,-1.38,-11.7
1653401325678,-0.05,0.13,-0.14,-1.31,1.88,9.25,2.82,-1.06,-11.28
1653401325683,-0.01,0.14,-0.19,-1.27,1.86,9.21,2.47,-0.26,-10.93
1653401325688,0.04,0.12,-0.24,-1.24,1.85,9.19,1.87,0.62,-10.65
1653401325692,0.07,0.1,-0.27,-1.2,1.83,9.21,1.1,1.81,-10.69
1653401325697,0.1,0.09,-0.25,-1.18,1.8,9.22,0.4,2.65,-10.83
1653401325702,0.13,0.06,-0.23,-1.19,1.78,9.25,-0.19,3.56,-11
1653401325706,0.15,0.04,-0.2,-1.2,1.78,9.26,-0.93,4.19,-11.39
1653401325712,0.13,0.03,-0.19,-1.22,1.76,9.27,-1.59,4.36,-11.67
1653401325716,0.12,0.02,-0.19,-1.26,1.75,9.3,-1.87,4.33,-12.02
1653401325721,0.1,0.02,-0.15,-1.3,1.74,9.32,-2.29,3.84,-12.16
1653401325726,0.05,0.01,-0.13,-1.35,1.73,9.31,-2.4,3.07,-12.23
1653401325730,0.01,0,-0.13,-1.34,1.74,9.3,-2.26,2.65,-12.19
1653401325735,0,0,-0.13,-1.37,1.77,9.31,-2.15,1.7,-12.02
1653401325740,-0.01,0.04,-0.13,-1.39,1.77,9.3,-1.84,0.97,-11.7
1653401325745,-0.03,0.04,-0.14,-1.35,1.77,9.31,-1.45,0.65,-11.32
1653401325750,-0.01,0.05,-0.13,-1.37,1.77,9.28,-1.1,0.27,-11.14
1653401325754,0.01,0.05,-0.15,-1.36,1.77,9.26,-0.58,-0.12,-10.62
1653401325760,0,0.05,-0.17,-1.36,1.78,9.21,-0.3,-0.47,-10.34
1653401325764,0,0.06,-0.2,-1.36,1.77,9.21,-0.3,-0.71,-10.09
1653401325769,0,0.05,-0.23,-1.33,1.78,9.14,-0.09,-1.34,-9.71
1653401325774,0.02,0.06,-0.27,-1.28,1.75,9.08,-0.33,-1.9,-9.67
1653401325779,0.06,0.04,-0.32,-1.25,1.77,9.02,-0.58,-2.46,-9.57
1653401325784,0.1,0.05,-0.39,-1.23,1.75,8.98,-1.24,-3.41,-9.57
1653401325789,0.12,0.04,-0.44,-1.24,1.74,8.92,-2.26,-3.86,-9.71
1653401325793,0.11,0.03,-0.49,-1.22,1.74,8.92,-3.27,-4.84,-9.71
1653401325797,0.11,0.04,-0.5,-1.22,1.78,8.93,-4.57,-6.14,-9.71
1653401325802,0.13,0.06,-0.49,-1.17,1.78,8.95,-5.72,-7.68,-9.74
1653401325808,0.14,0.08,-0.47,-1.13,1.83,9.03,-7.02,-9.04,-9.85
1653401325812,0.18,0.13,-0.42,-1.08,1.86,9.07,-8.14,-10.3,-10.06
1653401325817,0.22,0.16,-0.35,-0.99,1.86,9.09,-8.74,-11.25,-10.65
1653401325822,0.28,0.19,-0.33,-0.92,1.89,9.15,-9.37,-11.77,-11.42
1653401325826,0.36,0.22,-0.29,-0.85,1.9,9.2,-9.58,-12.23,-12.23
1653401325832,0.42,0.23,-0.22,-0.81,1.88,9.21,-9.82,-12.44,-13.31
1653401325836,0.45,0.24,-0.2,-0.84,1.86,9.26,-10.14,-12.72,-14.12
1653401325841,0.43,0.23,-0.19,-0.89,1.88,9.32,-10.03,-13.49,-15.06
1653401325846,0.38,0.23,-0.12,-0.9,1.87,9.41,-10.14,-14.61,-15.8
1653401325851,0.34,0.25,-0.04,-0.85,1.87,9.44,-10.03,-16.29,-16.29
1653401325856,0.36,0.25,0.01,-0.8,1.84,9.36,-9.86,-17.9,-17.2
1653401325860,0.39,0.23,-0.03,-0.75,1.79,9.3,-9.61,-19.05,-17.76
1653401325865,0.41,0.2,-0.1,-0.7,1.74,9.25,-9.44,-20.24,-18.81
1653401325870,0.45,0.16,-0.16,-0.62,1.71,9.21,-9.3,-21.4,-19.26
1653401325875,0.51,0.13,-0.21,-0.58,1.72,9.13,-9.09,-22.41,-20.35
1653401325880,0.54,0.12,-0.26,-0.57,1.74,9.06,-8.84,-22.8,-21.29
1653401325885,0.55,0.15,-0.36,-0.59,1.72,8.95,-8.91,-23.01,-21.92
1653401325889,0.52,0.16,-0.45,-0.56,1.71,8.92,-8.95,-23.5,-22.66
1653401325894,0.5,0.15,-0.5,-0.51,1.66,8.86,-9.19,-24.27,-23.5
1653401325898,0.52,0.12,-0.55,-0.48,1.65,8.77,-9.68,-27.21,-24.62
1653401325904,0.54,0.11,-0.62,-0.44,1.69,8.72,-10.7,-31.31,-25.63
1653401325909,0.55,0.14,-0.68,-0.43,1.74,8.66,-11.75,-36.49,-26.58
1653401325914,0.53,0.2,-0.74,-0.35,1.79,8.68,-12.94,-42.26,-27.77
1653401325918,0.55,0.26,-0.75,-0.23,1.87,8.76,-14.09,-48.56,-29.38
1653401325923,0.6,0.34,-0.69,-0.16,1.93,8.84,-15.04,-54.9,-31.55
1653401325927,0.67,0.44,-0.6,-0.1,2.01,8.95,-15.35,-60.64,-34.03
1653401325932,0.69,0.51,-0.5,-0.12,2.05,9.06,-15.21,-64.42,-36.1
1653401325937,0.63,0.57,-0.41,-0.24,2.04,8.88,-14.97,-67.01,-39.28
1653401325942,0.5,0.58,-0.42,-0.32,2.03,8.2,-18.33,-58.29,-41.52
1653401325947,0.35,0.59,-0.96,-0.29,1.89,8.24,-24.17,-45.34,-43.45
1653401325952,0.31,0.54,-1.3,-0.24,1.71,8.54,-25.15,-36.21,-45.69
1653401325956,0.35,0.35,-0.93,-0.1,1.69,8.9,-23.4,-27.45,-45.65
1653401325961,0.42,0.29,-0.65,-0.03,1.72,9.1,-23.47,-20.84,-40.72
1653401325966,0.52,0.33,-0.37,-0.04,1.84,9.1,-25.12,-15.83,-31.41
1653401325971,0.53,0.44,-0.31,-0.24,2.02,8.98,-27.67,-10.97,-19.72
1653401325975,0.39,0.63,-0.38,-0.55,2.15,8.72,-30.93,-4.6,-6.77
1653401325981,0.12,0.79,-0.59,-0.79,2.27,8.5,-34.11,2.09,6.29
1653401325985,-0.17,0.9,-0.87,-0.96,2.46,8.63,-37.09,5.55,19.59
1653401325990,-0.34,1.15,-0.81,-0.97,2.28,8.37,-39.89,8.21,31.14
1653401325995,-0.42,1.11,-0.92,-0.92,2.21,8.29,-41.64,10.14,37.44
1653401326000,-0.28,0.89,-1.23,-0.38,1.74,7.78,-43.35,12.76,45.31
1653401326005,0.02,0.63,-1.52,-0.23,1.58,7.52,-43.81,13.67,49.23
1653401326009,0.31,0.46,-1.77,-0.26,1.47,7.33,-43.14,13.15,51.12
1653401326015,0.34,0.36,-1.98,-0.28,1.42,7.26,-42.02,11.22,50.95
1653401326019,0.3,0.3,-2.08,-0.23,1.26,7.15,-38.21,2.23,48.67
1653401326024,0.33,0.21,-2.15,-0.14,1.07,7.14,-37.51,0.06,48.15
1653401326029,0.39,0.03,-2.18,-0.07,0.8,7.35,-33.24,-16.11,44.96
1653401326033,0.45,-0.19,-2.03,-0.21,0.67,7.57,-28.16,-38.8,42.44
1653401326038,0.32,-0.31,-1.82,-0.42,0.62,7.85,-23.12,-59.38,40.41
1653401326043,0.07,-0.39,-1.55,-0.7,0.81,8.07,-17.17,-79.54,38.84
1653401326047,-0.26,-0.26,-1.29,-0.81,1.01,8.08,-10.63,-96.89,36.88
1653401326053,-0.51,-0.05,-1.19,-0.77,1.06,8.02,-3.66,-109.95,35.02
1653401326057,-0.61,0.05,-1.24,-0.63,0.96,7.77,2.57,-118.38,33.24
1653401326062,-0.58,0,-1.4,-0.62,0.88,7.54,7.79,-122.65,31.91
1653401326067,-0.65,-0.09,-1.63,-0.55,0.7,7.4,11.64,-124.16,31.94
1653401326072,-0.72,-0.24,-1.81,-0.27,0.37,7.3,14.93,-124.4,32.01
1653401326077,-0.59,-0.54,-1.89,-0.05,0.17,6.93,17.2,-122.69,32.33
1653401326081,-0.44,-0.81,-2.15,0.24,0.08,6.5,19.93,-115.65,33.34
1653401326086,-0.26,-0.95,-2.57,0.4,0.15,6.1,21.58,-106.17,34.11
1653401326091,-0.14,-0.97,-2.97,0.46,0.3,5.82,22.87,-94.86,35.06
1653401326096,-0.1,-0.86,-3.3,0.43,0.51,5.61,23.75,-82.51,36.88
1653401326101,-0.16,-0.67,-3.53,0.38,0.63,5.51,24.03,-73.62,38.03
1653401326105,-0.27,-0.53,-3.66,0.33,0.64,5.49,22.49,-61.69,39.01
1653401326110,-0.36,-0.49,-3.69,0.25,0.6,5.53,19.41,-54.83,38.35
1653401326115,-0.47,-0.52,-3.66,0.16,0.55,5.52,13.04,-49.82,34.88
1653401326120,-0.61,-0.59,-3.64,0.07,0.43,5.39,9.64,-48.56,32.57
1653401326125,-0.73,-0.68,-3.71,-0.01,0.35,5.12,0.68,-45.76,25.01
1653401326129,-0.85,-0.76,-3.92,-0.03,0.36,4.93,-7.26,-43.49,17.8
1653401326134,-0.92,-0.78,-4.18,0,0.39,4.72,-15.11,-40.97,10.38
1653401326139,-0.95,-0.74,-4.36,0.02,0.36,4.67,-21.86,-38.55,3.31
1653401326144,-0.95,-0.73,-4.46,0.11,0.37,4.8,-26.13,-37.68,-1.48
1653401326149,-0.89,-0.71,-4.35,0.23,0.33,5.17,-32.33,-38.13,-7.19
1653401326153,-0.81,-0.7,-4.07,0.34,0.24,5.47,-36.18,-40.13,-10.02
1653401326158,-0.74,-0.74,-3.75,0.38,0.16,5.71,-38.73,-43.7,-11.39
1653401326163,-0.71,-0.82,-3.44,0.34,0,5.95,-39.78,-47.97,-11.6
1653401326168,-0.76,-0.94,-3.18,0.27,-0.04,6.11,-39.29,-52.31,-10.48
1653401326172,-0.86,-0.93,-3.02,0.11,-0.24,6.04,-38.1,-53.15,-8.48
1653401326177,-1.04,-1.1,-3.04,0,-0.7,6.06,-36.84,-51.5,-6.14
1653401326182,-1.2,-1.43,-3.05,-0.11,-1.07,6.29,-35.37,-50.07,-3.69
1653401326187,-1.32,-1.77,-2.88,-0.25,-1.35,6.5,-33.48,-50.59,-1.17
1653401326192,-1.48,-2.07,-2.65,-0.45,-1.47,6.6,-30.86,-53.57,2.12
1653401326197,-1.72,-2.23,-2.49,-0.54,-1.48,6.55,-27.43,-57.66,5.94
1653401326201,-1.91,-2.24,-2.5,-0.48,-1.52,6.23,-23.65,-60.5,10.03
1653401326206,-1.95,-2.25,-2.69,-0.24,-1.56,5.94,-19.73,-61.16,13.85
1653401326211,-1.8,-2.26,-3,0.08,-1.62,5.73,-15.91,-59.87,16.72
1653401326216,-1.56,-2.31,-3.23,0.28,-1.66,5.66,-12.38,-57.17,18.19
1653401326221,-1.31,-2.35,-3.34,0.58,-1.74,5.59,-9.19,-53.67,18.57
1653401326226,-1.1,-2.4,-3.4,0.75,-1.75,5.51,-6.88,-49.12,17.56
1653401326230,-0.94,-2.42,-3.45,0.82,-1.77,5.38,-5.09,-43.63,15.91
1653401326235,-0.85,-2.43,-3.58,0.86,-1.74,5.14,-4.08,-37.08,13.95
