time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402821542,0.44,-1.76,-3.56,-0.07,2.1,5.45,-28.06,17.98,-37.39
1653402821546,0.33,-1.68,-3.57,-0.17,2.17,5.46,-30.33,18.61,-37.46
1653402821551,0.23,-1.59,-3.58,-0.26,2.2,5.45,-31.98,18.96,-37.5
1653402821556,0.15,-1.52,-3.6,-0.37,2.22,5.46,-33.13,18.99,-37.64
1653402821561,0.09,-1.45,-3.6,-0.44,2.24,5.51,-34.08,19.17,-37.64
1653402821566,0.03,-1.42,-3.57,-0.54,2.27,5.59,-34.64,18.89,-37.32
1653402821570,-0.04,-1.35,-3.5,-0.66,2.3,5.69,-34.81,17.73,-37.15
1653402821575,-0.14,-1.29,-3.42,-0.74,2.35,5.77,-34.6,16.72,-36.97
1653402821579,-0.22,-1.22,-3.31,-0.89,2.43,5.92,-34.08,14.23,-35.99
1653402821584,-0.33,-1.12,-3.2,-0.94,2.48,6.01,-33.03,11.85,-35.19
1653402821589,-0.38,-1.03,-3.09,-1.01,2.56,6.17,-31.52,9.44,-34.1
1653402821594,-0.42,-0.94,-2.96,-1.05,2.62,6.28,-29.98,7.48,-33.12
1653402821599,-0.46,-0.85,-2.85,-1.08,2.65,6.37,-27.6,5.31,-31.79
1653402821603,-0.47,-0.79,-2.76,-1.07,2.67,6.43,-23.96,2.96,-30.36
1653402821608,-0.47,-0.75,-2.69,-1.07,2.66,6.5,-20.95,1.18,-29.2
1653402821613,-0.46,-0.73,-2.63,-1.07,2.64,6.52,-17.98,-0.4,-28.19
1653402821618,-0.46,-0.73,-2.59,-1.06,2.63,6.5,-15.98,-1.34,-27.42
1653402821623,-0.44,-0.74,-2.59,-1.04,2.63,6.46,-12.55,-2.18,-25.91
1653402821628,-0.41,-0.73,-2.63,-1.03,2.64,6.38,-11.05,-2.08,-25
1653402821633,-0.39,-0.7,-2.69,-1.03,2.66,6.3,-8.77,-1.45,-23.64
1653402821637,-0.39,-0.69,-2.78,-1.04,2.66,6.21,-7.51,-0.61,-22.55
1653402821642,-0.39,-0.67,-2.88,-1.03,2.67,6.11,-6.77,0.62,-21.12
1653402821647,-0.37,-0.65,-2.95,-1.01,2.7,6.02,-6.53,1.56,-20.52
1653402821652,-0.35,-0.63,-3.03,-0.97,2.69,5.94,-6.77,3.38,-18.81
1653402821657,-0.31,-0.62,-3.14,-0.95,2.71,5.82,-7.19,5.48,-18.07
1653402821662,-0.27,-0.59,-3.24,-0.91,2.72,5.71,-7.89,7.65,-17.09
1653402821666,-0.24,-0.58,-3.33,-0.82,2.77,5.63,-8.67,10.28,-16.67
1653402821671,-0.16,-0.54,-3.42,-0.77,2.81,5.6,-9.47,12.76,-16.01
1653402821675,-0.07,-0.49,-3.47,-0.68,2.84,5.6,-10.35,15.04,-16.01
1653402821680,0.02,-0.44,-3.48,-0.6,2.87,5.6,-11.19,16.51,-16.01
1653402821686,0.14,-0.4,-3.48,-0.5,2.95,5.61,-12.17,18.29,-16.53
1653402821690,0.25,-0.33,-3.47,-0.45,3.05,5.67,-13.32,20.01,-17.51
1653402821695,0.33,-0.22,-3.44,-0.45,3.14,5.79,-14.37,20.78,-18.49
1653402821700,0.38,-0.11,-3.33,-0.54,3.23,5.9,-15.42,20.99,-19.26
1653402821705,0.34,-0.01,-3.21,-0.67,3.32,6.09,-17.24,20.71,-20.42
1653402821709,0.24,0.09,-3.06,-0.78,3.42,6.24,-18.57,19.62,-21.15
1653402821715,0.12,0.23,-2.85,-0.98,3.56,6.51,-19.48,18.54,-21.26
1653402821720,-0.06,0.38,-2.59,-1.16,3.74,6.85,-21.06,15.88,-21.08
1653402821724,-0.2,0.54,-2.32,-1.29,3.95,7.19,-21.9,13.18,-20.49
1653402821729,-0.31,0.74,-2.01,-1.39,4.07,7.5,-22.11,11.47,-19.54
1653402821733,-0.41,0.92,-1.69,-1.57,4.19,7.89,-21.86,8.74,-17.62
1653402821738,-0.55,1.04,-1.34,-1.72,4.27,8.28,-20.85,6.64,-15.76
1653402821743,-0.73,1.18,-0.88,-1.92,4.33,8.76,-19.27,4.85,-13.31
1653402821748,-0.92,1.26,-0.39,-2.14,4.39,9.32,-17.21,3.73,-10.44
1653402821752,-1.11,1.32,0.07,-2.28,4.42,9.73,-15.49,3.42,-7.78
1653402821757,-1.26,1.36,0.47,-2.36,4.42,10.09,-11.99,3.84,-3.13
1653402821762,-1.35,1.38,0.86,-2.42,4.43,10.34,-10,4.19,0.3
1653402821767,-1.42,1.39,1.2,-2.5,4.51,10.66,-6.11,5.27,6.22
1653402821772,-1.49,1.46,1.51,-2.54,4.61,10.88,-4.01,6.22,10.1
1653402821777,-1.54,1.56,1.75,-2.51,4.78,11.12,-0.86,7.69,16.61
1653402821782,-1.53,1.68,1.93,-2.48,4.89,11.27,0.68,8.49,20.29
1653402821787,-1.48,1.82,2.13,-2.35,5.04,11.48,2.54,8.11,26.48
1653402821791,-1.36,1.96,2.34,-2.18,5.18,11.72,3.17,6.43,31.17
1653402821796,-1.23,2.07,2.55,-2.08,5.32,11.82,3.03,4.05,34.78
1653402821801,-1.12,2.2,2.67,-2.09,5.49,11.98,2.43,1.53,37.09
1653402821806,-1.1,2.35,2.79,-2.09,5.71,12.15,0.75,-4.32,39.82
1653402821811,-1.12,2.55,2.96,-2.12,5.9,12.38,-1.66,-10.69,41.15
1653402821815,-1.17,2.74,3.16,-2.1,6.05,12.61,-4.74,-17.9,41.78
1653402821820,-1.2,2.91,3.38,-2.04,6.23,12.83,-8.24,-25.91,41.32
1653402821824,-1.18,3.08,3.61,-1.94,6.37,13.05,-11.89,-34.07,40.62
1653402821829,-1.14,3.24,3.81,-1.8,6.42,13.28,-15.7,-41.6,39.19
1653402821834,-1.06,3.33,4.02,-1.68,6.39,13.44,-19.38,-48.35,37.54
1653402821839,-0.94,3.33,4.23,-1.38,6.31,13.7,-23.02,-53.95,35.62
1653402821844,-0.77,3.3,4.42,-1.15,6.23,13.97,-26.2,-58.82,34.18
1653402821848,-0.58,3.22,4.65,-0.97,6.1,14.19,-29.49,-62.7,33.13
1653402821853,-0.45,3.13,4.89,-0.89,6.02,14.29,-32.75,-65.26,32.61
1653402821858,-0.37,3.04,5.02,-0.79,5.99,14.44,-35.93,-66.27,32.05
1653402821863,-0.34,3.03,5.12,-0.75,5.95,14.51,-38.38,-66.03,31.91
1653402821868,-0.34,3.01,5.2,-0.62,5.95,14.59,-42.55,-63.65,31.91
1653402821873,-0.29,3.03,5.26,-0.52,5.91,14.66,-45.49,-59.97,31.49
1653402821878,-0.26,3.04,5.3,-0.45,5.88,14.77,-48.46,-55.18,30.93
1653402821882,-0.21,3.04,5.38,-0.46,5.88,14.85,-51.05,-50,30.05
1653402821887,-0.23,3.07,5.45,-0.53,5.87,14.95,-53.12,-44.78,29.18
1653402821892,-0.32,3.1,5.52,-0.62,5.92,15.05,-54.27,-41.39,28.48
1653402821897,-0.44,3.17,5.6,-0.7,5.96,15.15,-55.85,-36.24,27.08
1653402821902,-0.58,3.26,5.7,-0.82,6,15.23,-56.16,-34.67,26.24
1653402821906,-0.73,3.35,5.77,-0.92,5.99,15.26,-56.23,-33.58,25.19
1653402821911,-0.85,3.39,5.77,-0.91,5.83,15.28,-55.36,-32.71,23.68
1653402821916,-0.89,3.31,5.78,-0.9,5.71,15.26,-53.61,-32.29,22.53
1653402821921,-0.91,3.19,5.76,-0.84,5.47,15.26,-51.68,-31.76,21.55
1653402821926,-0.88,3,5.73,-0.79,5.14,15.19,-47.24,-30.29,20.22
1653402821931,-0.87,2.78,5.67,-0.76,4.9,15.12,-42.13,-28.33,19.41
1653402821936,-0.87,2.54,5.59,-0.72,4.62,14.98,-36.11,-25.74,18.96
1653402821941,-0.84,2.3,5.45,-0.69,4.39,14.83,-32.64,-24.2,18.68
1653402821945,-0.82,2.02,5.28,-0.6,4,14.54,-20.99,-18.42,19.13
1653402821950,-0.76,1.73,5.03,-0.59,3.78,14.31,-14.55,-15.38,19.83
1653402821955,-0.75,1.43,4.75,-0.6,3.5,13.91,-5.79,-11.42,21.34
1653402821960,-0.75,1.19,4.43,-0.6,3.3,13.51,5.27,-5.68,23.75
1653402821964,-0.77,0.97,4.05,-0.6,3.11,13.11,11.71,-2.25,25.5
1653402821969,-0.77,0.77,3.66,-0.57,2.97,12.79,19.86,1.84,28.16
1653402821974,-0.76,0.55,3.24,-0.53,2.69,12.26,27.67,5.45,30.86
1653402821978,-0.73,0.31,2.81,-0.46,2.53,11.95,35.93,8.67,34.36
1653402821983,-0.65,0.05,2.4,-0.38,2.29,11.41,40.55,9.82,36.18
1653402821988,-0.57,-0.18,1.97,-0.31,2.15,11.01,46.64,9.89,39.5
1653402821993,-0.51,-0.38,1.58,-0.3,2.06,10.63,50.31,8.56,42.06
1653402821998,-0.48,-0.53,1.2,-0.29,2,10.28,52.55,5.94,44.58
1653402822002,-0.47,-0.63,0.84,-0.33,1.99,9.95,53.71,2.54,47.03
1653402822007,-0.52,-0.71,0.52,-0.35,2,9.67,53.92,-0.47,48.67
1653402822012,-0.56,-0.72,0.22,-0.31,2.03,9.44,53.15,-6.28,51.05
1653402822017,-0.57,-0.76,0,-0.26,2.04,9.32,52.45,-10.06,52.03
1653402822022,-0.54,-0.77,-0.15,-0.12,2.06,9.2,50.49,-16.85,53.08
1653402822027,-0.46,-0.8,-0.26,-0.01,2.05,9.16,48.91,-22.1,53.36
1653402822031,-0.34,-0.83,-0.32,0.25,2.03,9.13,47.93,-25.46,52.84
1653402822036,-0.19,-0.89,-0.34,0.44,2.03,9.12,46.53,-30.54,51.37
1653402822041,-0.03,-0.93,-0.33,0.66,1.93,9.14,45.94,-33.48,49.44
1653402822046,0.15,-1.02,-0.33,0.85,1.86,9.16,45.31,-35.61,46.89
1653402822051,0.31,-1.13,-0.29,1.03,1.81,9.14,45.17,-37.08,43.6
1653402822056,0.45,-1.23,-0.27,1.18,1.75,9.11,44.89,-38.13,40.2
1653402822060,0.57,-1.33,-0.28,1.3,1.69,9.07,44.92,-38.41,36.6
1653402822065,0.68,-1.42,-0.32,1.47,1.61,8.9,44.82,-37.36,32.47
1653402822069,0.79,-1.52,-0.42,1.59,1.56,8.77,44.26,-35.23,28.3
1653402822075,0.91,-1.61,-0.57,1.71,1.52,8.59,43.73,-32.95,25.01
1653402822079,0.98,-1.69,-0.72,1.76,1.46,8.4,42.82,-28.86,19.55
1653402822084,1.02,-1.76,-0.88,1.76,1.44,8.17,41.35,-24.37,15.32
1653402822089,1.02,-1.82,-1.07,1.75,1.42,7.93,39.64,-19.33,11.01
1653402822094,1,-1.87,-1.3,1.71,1.41,7.68,37.68,-13.98,7.3
1653402822099,0.95,-1.9,-1.53,1.62,1.42,7.43,35.75,-9.85,4.54
1653402822103,0.88,-1.93,-1.76,1.52,1.44,7.31,31.73,-2.25,-0.01
1653402822108,0.76,-1.93,-1.96,1.38,1.46,7.11,29.73,0.93,-1.9
1653402822113,0.63,-1.93,-2.14,1.23,1.51,6.92,27.04,3.7,-3.58
1653402822118,0.48,-1.9,-2.31,1.07,1.57,6.73,23.19,6.99,-5.61
1653402822123,0.36,-1.87,-2.46,0.96,1.63,6.59,20.07,8.81,-6.98
1653402822127,0.24,-1.83,-2.6,0.84,1.71,6.45,17.73,9.65,-7.92
1653402822132,0.15,-1.76,-2.73,0.71,1.77,6.39,14.02,10.63,-8.83
1653402822137,0.03,-1.7,-2.83,0.61,1.85,6.38,11.6,10.66,-9.36
1653402822142,-0.07,-1.64,-2.84,0.56,1.94,6.41,9.54,10.24,-9.99
1653402822147,-0.14,-1.56,-2.82,0.48,1.99,6.48,8.14,9.44,-10.72
1653402822152,-0.2,-1.48,-2.74,0.43,2.05,6.61,7.4,8.32,-11
1653402822156,-0.25,-1.43,-2.64,0.4,2.06,6.72,7.4,7.06,-11.39
1653402822161,-0.27,-1.42,-2.52,0.35,2.04,6.83,8.17,5.48,-11.88
1653402822166,-0.3,-1.43,-2.41,0.36,2.05,6.87,9.15,4.43,-12.05
1653402822171,-0.31,-1.44,-2.33,0.32,2.03,6.92,11.25,3.07,-12.33
1653402822175,-0.33,-1.47,-2.27,0.34,2.03,6.94,13.6,2.09,-12.47
1653402822180,-0.32,-1.48,-2.24,0.33,1.99,6.92,16.99,0.83,-12.65
1653402822185,-0.31,-1.51,-2.23,0.29,1.96,6.87,19.65,-0.01,-12.79
1653402822190,-0.34,-1.57,-2.28,0.25,1.92,6.71,21.96,-0.36,-12.82
1653402822195,-0.37,-1.62,-2.38,0.23,1.89,6.52,24.06,-0.15,-12.89
1653402822199,-0.4,-1.68,-2.54,0.2,1.88,6.35,25.64,0.51,-13.07
1653402822204,-0.42,-1.71,-2.71,0.14,1.93,6.19,26.27,1.25,-13.28
1653402822209,-0.47,-1.7,-2.86,0.15,2.01,6,26.2,2.51,-13
1653402822214,-0.47,-1.65,-3.04,0.16,2.11,5.75,25.32,4.68,-12.86
1653402822219,-0.45,-1.57,-3.25,0.19,2.2,5.6,23.61,7.83,-12.72
1653402822224,-0.42,-1.47,-3.45,0.21,2.26,5.45,21.37,11.26,-12.61
1653402822229,-0.38,-1.42,-3.58,0.19,2.31,5.41,19.06,14.51,-12.51
1653402822234,-0.36,-1.4,-3.64,0.19,2.31,5.37,17.03,16.79,-12.51
1653402822238,-0.35,-1.39,-3.68,0.17,2.26,5.31,13.84,19.9,-12.79
1653402822243,-0.35,-1.43,-3.72,0.08,2.28,5.32,11.39,21.72,-13.21
1653402822248,-0.39,-1.44,-3.72,0.06,2.29,5.32,8.73,23.05,-13.49
1653402822253,-0.43,-1.41,-3.7,-0.02,2.36,5.41,7.02,23.58,-13.98
1653402822257,-0.47,-1.36,-3.62,-0.09,2.48,5.5,4.85,23.68,-14.47
1653402822262,-0.52,-1.26,-3.54,-0.22,2.59,5.6,2.68,22.63,-14.89
1653402822267,-0.59,-1.17,-3.45,-0.25,2.63,5.65,1.21,21.2,-15.41
1653402822271,-0.64,-1.09,-3.37,-0.32,2.73,5.74,0.05,19.52,-15.69
1653402822276,-0.67,-1.02,-3.29,-0.37,2.77,5.82,-0.82,17.03,-15.94
1653402822281,-0.71,-0.96,-3.2,-0.41,2.8,5.95,-1.45,14.3,-16.22
1653402822286,-0.75,-0.92,-3.07,-0.46,2.85,6.1,-1.87,10.73,-16.32
1653402822291,-0.79,-0.87,-2.93,-0.5,2.87,6.22,-2.08,7.2,-16.43
1653402822295,-0.81,-0.84,-2.79,-0.45,2.88,6.33,-2.15,3.94,-16.46
1653402822300,-0.77,-0.82,-2.69,-0.44,2.88,6.37,-1.91,1.35,-16.22
1653402822305,-0.75,-0.83,-2.64,-0.38,2.83,6.46,-1.42,-0.54,-15.94
1653402822310,-0.7,-0.86,-2.56,-0.36,2.82,6.49,-0.65,-1.69,-15.1
1653402822315,-0.66,-0.88,-2.5,-0.32,2.79,6.55,0.09,-2.39,-14.15
1653402822320,-0.62,-0.91,-2.44,-0.32,2.78,6.61,0.86,-2.46,-12.75
1653402822324,-0.62,-0.92,-2.38,-0.34,2.8,6.63,1.28,-2.43,-11.74
1653402822329,-0.62,-0.91,-2.36,-0.34,2.84,6.67,1.84,-2.11,-9.88
1653402822334,-0.63,-0.88,-2.33,-0.34,2.89,6.69,2.08,-2.18,-8.52
1653402822339,-0.63,-0.82,-2.29,-0.36,2.97,6.69,2.01,-1.8,-6.49
1653402822344,-0.63,-0.75,-2.28,-0.36,3.05,6.68,1.91,-1.45,-4.53
1653402822349,-0.64,-0.68,-2.28,-0.34,3.15,6.68,1.42,-1.38,-3.13
1653402822353,-0.63,-0.6,-2.28,-0.31,3.2,6.71,0.79,-1.66,-0.85
1653402822359,-0.62,-0.53,-2.26,-0.3,3.29,6.72,0.05,-1.87,0.86
1653402822363,-0.59,-0.45,-2.25,-0.28,3.39,6.73,-0.72,-2.15,2.16
1653402822368,-0.58,-0.35,-2.24,-0.27,3.47,6.76,-1.84,-2.43,3.91
1653402822373,-0.56,-0.27,-2.22,-0.25,3.53,6.84,-2.89,-3.09,5.27
1653402822377,-0.55,-0.19,-2.15,-0.23,3.62,6.96,-3.52,-3.72,6.29
1653402822382,-0.53,-0.12,-2.05,-0.2,3.73,7.04,-4.64,-5.05,7.86
1653402822387,-0.52,-0.01,-1.94,-0.17,3.84,7.14,-5.3,-6,9.05
1653402822392,-0.49,0.1,-1.85,-0.13,3.99,7.21,-5.76,-6.59,10.14
1653402822397,-0.47,0.25,-1.77,-0.11,4.07,7.27,-6.21,-6.98,11.05
1653402822402,-0.44,0.39,-1.69,-0.06,4.24,7.41,-6.46,-7.15,11.43
1653402822406,-0.42,0.51,-1.58,-0.01,4.33,7.46,-6.88,-7.01,11.96
1653402822411,-0.36,0.65,-1.5,0.08,4.45,7.55,-7.65,-6.84,12.59
1653402822416,-0.3,0.74,-1.43,0.13,4.56,7.63,-8.39,-6.35,12.87
1653402822420,-0.24,0.86,-1.35,0.16,4.65,7.65,-9.12,-5.72,13.18
1653402822425,-0.22,0.98,-1.3,0.22,4.8,7.72,-9.96,-4.7,13.64
1653402822430,-0.18,1.1,-1.25,0.26,4.92,7.77,-10.77,-3.58,13.78
1653402822435,-0.13,1.26,-1.19,0.3,5.08,7.85,-11.71,-2.04,14.09
1653402822439,-0.11,1.4,-1.13,0.3,5.2,7.93,-12.24,-0.26,14.37
1653402822444,-0.09,1.56,-1.04,0.35,5.35,8.05,-12.55,1.63,14.16
1653402822449,-0.05,1.69,-0.95,0.37,5.42,8.11,-12.59,3.66,13.71
1653402822454,-0.03,1.81,-0.86,0.36,5.53,8.24,-12.06,5.9,12.62
1653402822459,-0.02,1.91,-0.77,0.36,5.57,8.31,-11.36,7.65,11.82
1653402822464,-0.03,1.97,-0.67,0.36,5.59,8.41,-9.44,10.63,9.68
1653402822469,-0.02,2,-0.57,0.33,5.64,8.49,-6.88,13.57,7.27
1653402822474,-0.04,2.06,-0.47,0.33,5.65,8.51,-6.32,14.13,6.85
1653402822479,-0.07,2.08,-0.38,0.2,5.67,8.69,-2.4,17.14,3.87
1653402822483,-0.12,2.08,-0.31,0.1,5.66,8.67,0.26,18.96,2.12
1653402822488,-0.19,2.07,-0.29,0,5.65,8.67,3.13,20.71,0.9
1653402822493,-0.3,2.06,-0.3,-0.2,5.62,8.62,4.85,22.14,0.23
1653402822498,-0.44,2.04,-0.33,-0.46,5.61,8.55,7.05,24.07,-0.19
1653402822502,-0.61,2.01,-0.38,-0.62,5.6,8.52,8.59,26.13,-0.4
1653402822507,-0.79,1.98,-0.43,-0.83,5.55,8.5,9.26,28.86,0.44
1653402822512,-0.98,1.95,-0.46,-1.04,5.52,8.48,9.01,31.07,1.42
1653402822516,-1.17,1.89,-0.48,-1.2,5.49,8.49,8.35,33.41,3.24
1653402822521,-1.35,1.84,-0.47,-1.43,5.41,8.53,6.81,35.58,5.38
1653402822526,-1.51,1.78,-0.44,-1.55,5.36,8.6,5.16,37.65,8.21
1653402822531,-1.63,1.71,-0.39,-1.67,5.33,8.73,2.82,39.33,11.08
1653402822536,-1.72,1.67,-0.28,-1.82,5.33,8.94,0.23,40.38,14.86
1653402822541,-1.83,1.67,-0.09,-1.95,5.36,9.21,-2.47,40.45,18.92
1653402822545,-1.94,1.67,0.15,-2.06,5.41,9.49,-5.23,39.22,23.68
1653402822550,-2.06,1.75,0.48,-2.15,5.56,9.84,-7.44,37.09,28.83
1653402822555,-2.14,1.88,0.83,-2.22,5.66,10.24,-9.26,34.08,34.39
1653402822560,-2.19,2,1.22,-2.27,5.8,10.74,-10.17,30.75,40.13
1653402822565,-2.23,2.11,1.61,-2.28,5.89,11.11,-10.07,27.08,46.05
1653402822569,-2.24,2.21,1.99,-2.25,6,11.5,-8.74,23.72,51.68
1653402822574,-2.23,2.32,2.38,-2.18,6.09,11.89,-7.12,20.88,55.92
1653402822579,-2.17,2.42,2.76,-2.04,6.13,12.37,-4.11,17.17,61.13
1653402822584,-2.11,2.48,3.13,-1.94,6.12,12.64,-0.61,13.04,65.86
1653402822589,-1.98,2.48,3.51,-1.8,6.17,12.97,3.38,8.28,70.3
1653402822594,-1.86,2.51,3.86,-1.63,6.14,13.24,8,1.74,75.24
1653402822599,-1.73,2.49,4.15,-1.51,6.16,13.41,11.53,-3.76,78.81
1653402822604,-1.58,2.48,4.38,-1.26,6.18,13.67,14.51,-9.36,82.38
1653402822608,-1.42,2.48,4.59,-1.07,6.18,13.83,16.96,-14.57,85.35
1653402822613,-1.27,2.48,4.77,-0.9,6.2,13.96,18.88,-19.19,88.12
1653402822618,-1.14,2.48,4.91,-0.74,6.17,14.05,19.76,-22.27,89.9
1653402822623,-0.99,2.43,5.04,-0.48,6.09,14.25,20.56,-25.88,91.41
1653402822628,-0.83,2.37,5.2,-0.28,5.99,14.36,21.44,-29.31,92.77
1653402822632,-0.67,2.26,5.32,-0.04,5.8,14.43,22.17,-30.47,93.05
1653402822637,-0.5,2.09,5.42,0.18,5.6,14.5,23.4,-30.47,92.7
1653402822642,-0.32,1.87,5.48,0.4,5.36,14.5,25.53,-28.86,91.93
1653402822646,-0.15,1.63,5.51,0.64,5.01,14.36,28.54,-25.46,90.85
1653402822651,0.01,1.32,5.44,0.8,4.81,14.23,32.67,-20.1,89.31
1653402822656,0.17,1.04,5.31,1,4.54,14,37.78,-13.14,87.77
1653402822661,0.34,0.74,5.12,1.14,4.28,13.7,44.01,-4.46,86.26
1653402822665,0.47,0.44,4.85,1.24,4.03,13.35,50.52,5.13,84.9
1653402822670,0.56,0.15,4.54,1.31,3.81,12.9,57.38,15.46,83.64
1653402822675,0.64,-0.12,4.13,1.28,3.59,12.36,63.96,25.99,82.73
1653402822680,0.64,-0.39,3.64,1.12,3.42,11.82,69.95,35.86,82.06
1653402822684,0.54,-0.63,3.12,0.88,3.33,11.31,74.6,44.3,81.75
1653402822690,0.33,-0.8,2.62,0.67,3.33,10.93,76.53,47.8,81.5
1653402822694,0.07,-0.88,2.14,0.4,3.28,10.32,80.24,55.36,81.19
1653402822699,-0.13,-0.98,1.67,0.31,3.29,9.92,81.01,58.68,80.8
1653402822704,-0.28,-1.03,1.17,0.09,3.26,9.24,80.41,60.61,80.56
1653402822709,-0.43,-1.11,0.65,-0.02,3.29,8.75,78.7,62.01,80.21
1653402822713,-0.55,-1.14,0.16,-0.15,3.37,8.31,75.65,62.25,79.75
1653402822718,-0.66,-1.14,-0.27,-0.2,3.43,8.04,70.33,60.61,79.37
1653402822723,-0.73,-1.1,-0.64,-0.3,3.5,7.69,66.62,58.82,78.98
1653402822728,-0.81,-1.06,-0.97,-0.39,3.62,7.37,60.74,55.92,78.07
1653402822733,-0.89,-0.99,-1.27,-0.5,3.74,7.04,53.11,51.75,76.6
1653402822737,-0.97,-0.93,-1.53,-0.55,3.8,6.86,46.71,47.76,74.78
1653402822743,-1.04,-0.86,-1.71,-0.68,3.91,6.76,40.51,43.49,72.4
1653402822748,-1.14,-0.79,-1.84,-0.69,3.98,6.73,34.46,38.91,69.74
1653402822752,-1.18,-0.73,-1.86,-0.74,4.01,6.74,30.33,35.13,67.29
1653402822757,-1.23,-0.71,-1.87,-0.7,4.01,6.73,23.99,29.11,62.81
1653402822762,-1.24,-0.7,-1.86,-0.71,3.96,6.73,19.3,24.66,58.72
1653402822767,-1.21,-0.75,-1.86,-0.71,3.93,6.73,15.24,20.78,54.34
1653402822772,-1.22,-0.8,-1.84,-0.69,3.84,6.74,11.43,17.77,49.86
1653402822776,-1.23,-0.88,-1.83,-0.7,3.75,6.77,8.07,15.6,45.84
1653402822781,-1.23,-0.95,-1.8,-0.7,3.68,6.77,5.16,14.55,41.71
1653402822786,-1.23,-1.05,-1.79,-0.75,3.56,6.8,2.99,14.37,39.01
1653402822790,-1.27,-1.15,-1.76,-0.78,3.51,6.81,-0.12,15.25,35.02
1653402822795,-1.31,-1.22,-1.75,-0.9,3.43,6.8,-1.59,16.26,33.13
1653402822800,-1.4,-1.27,-1.77,-0.96,3.4,6.8,-3.62,17.87,30.54
1653402822805,-1.48,-1.32,-1.76,-1.04,3.36,6.85,-4.78,19.03,28.62
1653402822809,-1.54,-1.35,-1.72,-1.11,3.31,6.87,-5.37,20.32,26.97
1653402822814,-1.6,-1.38,-1.7,-1.11,3.28,6.88,-5.51,21.2,25.85
1653402822819,-1.62,-1.41,-1.69,-1.14,3.2,6.87,-5.2,22.67,24.21
1653402822824,-1.62,-1.47,-1.69,-1.2,3.14,6.88,-4.71,23.23,23.65
1653402822829,-1.66,-1.53,-1.68,-1.28,3.11,6.87,-3.27,23.93,22.63
1653402822834,-1.72,-1.56,-1.69,-1.34,3.13,6.88,-1.63,24.1,22.07
1653402822839,-1.8,-1.56,-1.68,-1.43,3.13,6.82,0.3,23.75,21.65
1653402822843,-1.86,-1.55,-1.72,-1.47,3.17,6.78,1.77,23.47,21.69
1653402822848,-1.91,-1.52,-1.76,-1.6,3.21,6.78,4.6,22.6,21.79
1653402822853,-2.02,-1.47,-1.78,-1.74,3.23,6.8,6.98,22.07,22.07
1653402822858,-2.13,-1.46,-1.77,-1.88,3.26,6.82,9.22,21.58,22.46
1653402822863,-2.24,-1.44,-1.74,-2.04,3.32,6.85,11.46,20.74,23.02
1653402822867,-2.38,-1.4,-1.7,-2.26,3.36,6.95,12.86,20.22,23.68
1653402822872,-2.58,-1.36,-1.62,-2.42,3.38,7.04,15.45,18.99,25.43
1653402822877,-2.78,-1.34,-1.5,-2.64,3.43,7.13,17.45,18.26,27.08
1653402822882,-2.97,-1.31,-1.4,-2.69,3.43,7.18,19.58,18.29,29.39
1653402822886,-3.06,-1.31,-1.35,-2.67,3.42,7.2,21.51,18.61,32.19
1653402822892,-3.07,-1.33,-1.3,-2.62,3.41,7.2,23.08,19.24,34.43
1653402822897,-3.01,-1.35,-1.28,-2.56,3.41,7.16,25.29,20.92,38.42
1653402822901,-2.96,-1.37,-1.29,-2.51,3.42,7.09,26.93,23.26,41.67
1653402822906,-2.9,-1.39,-1.34,-2.49,3.43,7.03,28.12,25.99,44.79
1653402822911,-2.87,-1.39,-1.39,-2.48,3.49,7,28.93,28.65,47.9
1653402822916,-2.85,-1.36,-1.43,-2.41,3.57,6.93,29.31,30.54,50.04
1653402822921,-2.78,-1.31,-1.47,-2.4,3.68,6.88,29.24,32.54,52.8
1653402822926,-2.76,-1.23,-1.51,-2.39,3.75,6.84,28.72,34.08,56.3
1653402822930,-2.74,-1.17,-1.54,-2.36,3.86,6.83,27.91,34.36,58.05
1653402822935,-2.71,-1.09,-1.56,-2.37,4.01,6.82,26.27,33.87,61.17
1653402822939,-2.72,-0.97,-1.55,-2.37,4.13,6.83,25.15,33.1,62.92
1653402822944,-2.71,-0.83,-1.54,-2.39,4.23,6.84,23.29,31.31,65.12
1653402822949,-2.73,-0.74,-1.51,-2.39,4.35,6.92,21.4,28.3,66.73
1653402822954,-2.74,-0.66,-1.47,-2.37,4.4,6.99,20.25,25.68,67.33
1653402822958,-2.75,-0.59,-1.38,-2.34,4.48,7.11,18.29,20.85,67.99
1653402822963,-2.73,-0.52,-1.27,-2.25,4.52,7.17,17.52,18.78,67.92
1653402822968,-2.68,-0.47,-1.16,-2.14,4.54,7.22,15.66,14.06,68.03
1653402822973,-2.59,-0.45,-1.1,-2.03,4.54,7.28,14.44,11.12,67.64
1653402822978,-2.49,-0.45,-1.05,-1.87,4.52,7.34,13.14,9.05,66.84
1653402822983,-2.37,-0.47,-0.98,-1.75,4.5,7.45,12.02,7.51,66
1653402822988,-2.25,-0.5,-0.88,-1.62,4.5,7.55,10.94,6.64,65.09
